#(id,from,to,speed,planTime, priority, preset)
(37282, 1408, 25, 8, 49, 0, 0)
(63111, 904, 915, 10, 59, 0, 0)
(62893, 96, 1083, 10, 172, 0, 1)
(70839, 731, 1242, 8, 107, 0, 0)
(33389, 898, 744, 8, 17, 0, 0)
(31367, 375, 97, 6, 77, 1, 0)
(36653, 1875, 898, 16, 123, 0, 0)
(10207, 112, 935, 16, 194, 0, 0)
(39412, 280, 391, 6, 96, 1, 0)
(95287, 679, 1242, 14, 195, 1, 0)
(72607, 168, 1905, 10, 52, 0, 0)
(19561, 1905, 25, 8, 38, 0, 0)
(87810, 109, 380, 16, 160, 0, 0)
(18771, 179, 935, 10, 73, 0, 0)
(29104, 1425, 371, 4, 32, 1, 0)
(68966, 90, 69, 10, 97, 0, 0)
(53074, 112, 203, 4, 21, 0, 0)
(103853, 837, 1222, 14, 109, 0, 0)
(47889, 31, 898, 8, 94, 0, 0)
(71325, 10, 371, 10, 54, 0, 0)
(82670, 1836, 391, 10, 10, 0, 0)
(42764, 766, 1696, 4, 174, 0, 0)
(21179, 904, 1985, 6, 38, 1, 0)
(26667, 1846, 600, 16, 149, 0, 0)
(105338, 473, 1153, 8, 178, 0, 0)
(67155, 600, 473, 4, 168, 0, 0)
(16337, 1765, 1393, 16, 112, 0, 0)
(48037, 554, 1765, 16, 71, 0, 0)
(24755, 1425, 731, 12, 109, 0, 0)
(16864, 1905, 1240, 16, 103, 0, 0)
(91437, 152, 1675, 10, 1, 0, 0)
(70837, 1575, 979, 4, 89, 0, 1)
(64498, 1804, 321, 16, 177, 0, 0)
(95008, 935, 851, 16, 117, 0, 0)
(55913, 1218, 321, 16, 98, 0, 0)
(12666, 776, 380, 16, 49, 1, 0)
(71825, 289, 1410, 6, 36, 0, 0)
(30758, 1033, 109, 6, 163, 0, 0)
(34423, 247, 471, 14, 46, 1, 0)
(104560, 332, 111, 14, 31, 0, 0)
(41144, 111, 1804, 14, 77, 0, 0)
(64363, 915, 421, 12, 113, 0, 0)
(62051, 1320, 915, 10, 70, 0, 0)
(57637, 904, 1410, 16, 187, 0, 1)
(85116, 450, 189, 8, 91, 0, 0)
(27693, 1320, 303, 16, 5, 0, 0)
(98066, 31, 674, 4, 132, 1, 0)
(105666, 1302, 651, 6, 163, 0, 0)
(105590, 1011, 1222, 10, 76, 0, 0)
(58002, 132, 259, 16, 80, 0, 0)
(103532, 1815, 335, 4, 193, 0, 0)
(97615, 520, 109, 10, 147, 1, 0)
(87727, 179, 380, 8, 33, 0, 0)
(83049, 375, 1240, 16, 114, 0, 0)
(55392, 1408, 335, 4, 101, 0, 0)
(58115, 1393, 674, 4, 107, 0, 0)
(90083, 48, 69, 6, 132, 0, 0)
(93054, 386, 1846, 14, 87, 0, 0)
(58983, 807, 473, 8, 83, 0, 0)
(31155, 1393, 800, 10, 192, 0, 0)
(98895, 1985, 247, 4, 62, 0, 0)
(107457, 1837, 1651, 12, 27, 0, 0)
(84180, 1846, 807, 8, 82, 0, 0)
(108753, 807, 1758, 6, 92, 0, 0)
(44260, 1490, 766, 6, 9, 0, 0)
(109770, 1837, 473, 14, 95, 0, 0)
(103701, 152, 1672, 8, 190, 0, 0)
(106140, 473, 1451, 12, 66, 0, 0)
(51470, 744, 419, 16, 104, 1, 1)
(87989, 1844, 69, 10, 135, 0, 0)
(77293, 679, 1459, 4, 115, 0, 0)
(20864, 179, 1875, 12, 143, 0, 0)
(49979, 520, 841, 16, 154, 0, 0)
(81730, 289, 391, 8, 164, 1, 0)
(62537, 303, 153, 8, 130, 0, 0)
(21928, 10, 1651, 14, 152, 0, 0)
(36630, 1985, 168, 16, 138, 1, 0)
(13729, 604, 168, 6, 181, 1, 0)
(35915, 979, 744, 12, 112, 0, 0)
(88169, 25, 904, 4, 54, 0, 0)
(93421, 898, 332, 16, 141, 0, 0)
(53761, 1844, 1960, 16, 94, 0, 0)
(52164, 152, 375, 8, 176, 1, 0)
(100293, 493, 1218, 16, 17, 0, 0)
(73507, 240, 109, 14, 105, 1, 0)
(12256, 1337, 766, 12, 102, 0, 0)
(20735, 746, 380, 10, 164, 0, 0)
(108432, 132, 1815, 14, 152, 1, 0)
(100361, 674, 97, 16, 4, 0, 0)
(24408, 397, 1651, 14, 173, 0, 0)
(71645, 1992, 674, 14, 130, 1, 0)
(92694, 1608, 1245, 6, 17, 0, 0)
(66929, 1459, 746, 16, 154, 0, 0)
(18064, 520, 345, 4, 44, 0, 0)
(98852, 989, 428, 12, 178, 0, 0)
(86978, 1970, 520, 14, 196, 0, 0)
(81310, 332, 439, 12, 178, 0, 0)
(39067, 651, 851, 8, 75, 0, 0)
(31378, 1222, 421, 10, 42, 0, 0)
(74688, 604, 1970, 10, 13, 0, 0)
(23251, 1011, 471, 10, 20, 0, 0)
(28872, 504, 674, 12, 46, 0, 1)
(19229, 504, 1875, 12, 40, 0, 0)
(53505, 1985, 1393, 16, 4, 0, 0)
(29513, 1846, 674, 6, 43, 0, 1)
(79094, 1084, 1130, 4, 72, 0, 1)
(16472, 97, 1960, 10, 98, 0, 0)
(66879, 1528, 1393, 12, 178, 0, 0)
(104532, 1108, 297, 14, 157, 0, 0)
(33005, 674, 841, 14, 137, 0, 1)
(53245, 504, 493, 8, 188, 0, 0)
(15383, 1245, 203, 6, 149, 0, 0)
(29661, 493, 744, 4, 140, 0, 0)
(40596, 915, 710, 4, 41, 0, 0)
(16827, 776, 1130, 16, 134, 0, 0)
(40506, 857, 1673, 10, 83, 0, 0)
(105537, 421, 1875, 6, 126, 1, 0)
(83408, 898, 132, 10, 33, 0, 0)
(92673, 1675, 1846, 12, 109, 0, 0)
(104977, 247, 1913, 16, 19, 0, 0)
(10506, 1969, 321, 6, 73, 1, 0)
(11838, 1985, 1651, 6, 59, 0, 0)
(87425, 964, 1675, 16, 15, 0, 0)
(44237, 674, 31, 14, 13, 0, 0)
(52020, 554, 289, 16, 193, 0, 0)
(97511, 153, 800, 10, 17, 0, 0)
(45247, 386, 1261, 16, 53, 0, 0)
(56316, 386, 964, 14, 194, 0, 0)
(51816, 1108, 679, 6, 143, 0, 0)
(42588, 1935, 10, 16, 161, 1, 0)
(74479, 259, 1083, 16, 64, 0, 0)
(97259, 674, 1410, 4, 19, 0, 0)
(100888, 1410, 421, 4, 161, 0, 0)
(48939, 1425, 321, 16, 10, 0, 0)
(103858, 851, 1084, 14, 28, 1, 0)
(35086, 405, 375, 6, 22, 0, 0)
(62805, 473, 1985, 16, 178, 0, 0)
(68501, 397, 1410, 6, 129, 0, 0)
(14404, 112, 651, 16, 147, 0, 0)
(103151, 1084, 857, 6, 8, 0, 0)
(58025, 1906, 857, 14, 21, 0, 0)
(84023, 915, 1935, 12, 118, 0, 0)
(20710, 421, 1844, 10, 48, 0, 0)
(40435, 1844, 600, 8, 24, 0, 0)
(59043, 218, 493, 10, 2, 0, 0)
(81582, 1913, 1011, 10, 48, 0, 0)
(55347, 504, 600, 10, 157, 0, 0)
(64979, 1600, 69, 8, 55, 0, 0)
(78378, 1844, 380, 14, 89, 0, 0)
(99002, 1815, 1459, 12, 66, 0, 0)
(59175, 800, 1320, 10, 174, 0, 0)
(25013, 10, 505, 8, 160, 0, 0)
(14050, 1083, 979, 6, 8, 0, 0)
(86819, 807, 335, 10, 27, 0, 0)
(41468, 1765, 1108, 8, 68, 1, 0)
(72486, 964, 1153, 6, 167, 0, 0)
(70863, 1408, 25, 10, 104, 1, 0)
(78873, 1245, 1242, 10, 68, 0, 0)
(68926, 776, 851, 12, 149, 0, 0)
(45438, 1672, 1393, 12, 132, 0, 0)
(29219, 1672, 1846, 12, 194, 0, 0)
(61436, 807, 189, 12, 181, 0, 0)
(22518, 1528, 473, 4, 134, 1, 0)
(109806, 471, 1245, 14, 34, 0, 0)
(31235, 915, 857, 16, 129, 0, 0)
(71863, 375, 111, 12, 15, 0, 0)
(55009, 904, 1222, 12, 174, 0, 0)
(109686, 1758, 1985, 10, 197, 0, 0)
(20677, 935, 679, 8, 8, 1, 0)
(13566, 1755, 841, 4, 145, 0, 0)
(63877, 335, 386, 8, 171, 1, 0)
(74645, 904, 1410, 10, 195, 0, 0)
(107201, 179, 203, 4, 135, 1, 0)
(89318, 935, 280, 8, 31, 1, 0)
(76763, 1805, 1675, 16, 52, 0, 0)
(33924, 1242, 419, 14, 117, 1, 1)
(59925, 1261, 450, 6, 118, 0, 0)
(97961, 1969, 924, 12, 116, 0, 0)
(50759, 1906, 269, 4, 129, 0, 0)
(14282, 189, 924, 4, 26, 0, 0)
(50284, 924, 1906, 6, 19, 0, 0)
(79976, 1836, 1844, 4, 91, 0, 0)
(75264, 1575, 189, 6, 3, 0, 0)
(37481, 1672, 1844, 10, 154, 0, 0)
(85345, 1755, 1410, 14, 70, 0, 0)
(51585, 1261, 674, 14, 185, 0, 0)
(80117, 90, 487, 8, 181, 0, 0)
(83561, 1340, 247, 4, 153, 0, 0)
(28707, 259, 74, 4, 129, 0, 0)
(106392, 189, 807, 12, 183, 0, 0)
(83981, 1424, 851, 4, 90, 0, 0)
(89972, 807, 964, 8, 184, 0, 0)
(19195, 1261, 674, 4, 130, 0, 0)
(106507, 421, 303, 12, 26, 0, 0)
(27966, 1130, 1084, 10, 148, 0, 0)
(15358, 1393, 1528, 4, 92, 0, 0)
(70340, 233, 1960, 10, 28, 0, 0)
(83393, 96, 1083, 16, 88, 0, 1)
(37212, 1906, 924, 10, 52, 0, 0)
(20429, 10, 371, 8, 95, 0, 0)
(108968, 1913, 419, 12, 21, 0, 0)
(29601, 731, 1083, 12, 101, 0, 0)
(95953, 1985, 1758, 10, 62, 0, 0)
(90021, 419, 1425, 8, 53, 0, 0)
(44857, 1969, 1575, 10, 29, 0, 0)
(58936, 800, 904, 10, 198, 1, 1)
(83638, 1600, 247, 4, 144, 0, 0)
(74270, 1393, 376, 4, 23, 0, 0)
(57540, 1672, 168, 6, 31, 0, 0)
(55559, 505, 915, 8, 123, 0, 1)
(42509, 1651, 1575, 8, 191, 0, 0)
(86639, 352, 297, 8, 107, 0, 0)
(24530, 297, 391, 10, 14, 1, 0)
(32098, 857, 1222, 14, 150, 0, 0)
(76265, 269, 1875, 10, 83, 0, 0)
(88657, 731, 1222, 16, 124, 1, 0)
(35039, 1600, 421, 16, 162, 0, 0)
(104971, 1992, 898, 8, 58, 0, 0)
(60151, 1218, 371, 14, 115, 1, 0)
(44394, 471, 1011, 6, 74, 0, 0)
(84393, 1600, 493, 14, 181, 1, 0)
(79592, 1760, 240, 16, 3, 0, 0)
(73558, 1935, 189, 16, 52, 0, 0)
(50957, 1320, 1844, 14, 11, 1, 0)
(67161, 1410, 470, 12, 76, 0, 0)
(59756, 10, 450, 16, 144, 0, 1)
(40044, 1675, 1758, 16, 175, 0, 0)
(100818, 1672, 25, 10, 136, 0, 0)
(29690, 48, 710, 12, 39, 0, 0)
(87557, 1846, 1575, 14, 148, 0, 0)
(17415, 690, 851, 12, 91, 0, 0)
(42979, 1758, 851, 4, 69, 0, 0)
(99568, 1084, 1575, 10, 92, 0, 0)
(67479, 421, 303, 10, 89, 0, 0)
(73654, 1320, 651, 14, 194, 0, 0)
(32274, 1743, 1875, 4, 90, 0, 0)
(78905, 48, 419, 12, 106, 0, 0)
(57599, 1242, 851, 8, 62, 0, 0)
(68589, 1844, 520, 6, 4, 0, 0)
(58565, 421, 744, 16, 107, 0, 0)
(77535, 132, 1302, 14, 152, 0, 0)
(44687, 898, 31, 14, 179, 0, 0)
(41644, 924, 1969, 6, 185, 0, 0)
(73414, 1133, 710, 12, 194, 0, 0)
(79181, 935, 69, 6, 46, 0, 0)
(64550, 109, 1153, 8, 53, 0, 0)
(97815, 493, 1600, 4, 187, 0, 0)
(67852, 1743, 321, 6, 66, 1, 0)
(77801, 31, 924, 6, 187, 0, 0)
(90881, 153, 1760, 6, 164, 0, 0)
(63004, 1969, 898, 8, 26, 1, 0)
(100604, 1340, 419, 10, 140, 1, 0)
(58393, 505, 1222, 8, 42, 0, 0)
(57532, 1651, 520, 6, 46, 0, 0)
(79751, 289, 1760, 12, 94, 0, 0)
(89635, 1459, 1302, 10, 130, 0, 0)
(53632, 1393, 807, 6, 26, 0, 0)
(45949, 1846, 1451, 12, 76, 1, 0)
(50480, 1815, 152, 10, 93, 0, 1)
(45810, 1451, 168, 4, 128, 0, 0)
(79309, 1393, 807, 4, 191, 0, 0)
(31236, 233, 1875, 14, 129, 0, 0)
(53858, 1337, 674, 12, 31, 0, 0)
(78992, 800, 979, 10, 147, 0, 0)
(41091, 1451, 371, 6, 61, 1, 0)
(101618, 1337, 380, 12, 117, 0, 0)
(67874, 857, 189, 14, 166, 0, 0)
(45823, 1837, 419, 4, 143, 0, 0)
(33043, 471, 746, 14, 135, 0, 0)
(65276, 1133, 473, 6, 153, 0, 0)
(43797, 807, 152, 14, 138, 0, 0)
(47953, 375, 25, 14, 177, 0, 0)
(65524, 303, 1320, 8, 62, 0, 1)
(72861, 450, 332, 16, 178, 1, 0)
(76882, 1696, 766, 16, 58, 0, 0)
(18913, 989, 651, 10, 107, 0, 0)
(25182, 1992, 674, 14, 53, 0, 1)
(36634, 504, 1755, 6, 13, 0, 0)
(11809, 352, 1528, 16, 80, 0, 0)
(49368, 1033, 203, 10, 43, 0, 0)
(44146, 1528, 168, 14, 36, 0, 0)
(97095, 1875, 979, 4, 188, 0, 0)
(48881, 1320, 90, 12, 31, 1, 0)
(52142, 1575, 1846, 14, 155, 0, 0)
(94180, 554, 280, 4, 38, 0, 0)
(70169, 380, 391, 6, 77, 0, 0)
(108055, 1969, 807, 12, 75, 1, 0)
(55768, 1846, 1528, 10, 70, 0, 0)
(64589, 520, 1846, 10, 172, 0, 0)
(78055, 915, 1011, 4, 108, 0, 0)
(27887, 375, 1970, 6, 176, 1, 0)
(14072, 69, 1985, 4, 46, 1, 0)
(22227, 979, 1410, 10, 115, 0, 1)
(20031, 935, 153, 4, 154, 0, 0)
(93150, 1905, 935, 6, 111, 1, 0)
(46200, 1672, 152, 10, 8, 0, 0)
(92655, 505, 1913, 4, 63, 0, 0)
(54740, 371, 471, 12, 143, 0, 0)
(93651, 1600, 979, 12, 3, 0, 0)
(44685, 1755, 391, 16, 114, 0, 1)
(78481, 841, 520, 14, 52, 0, 0)
(64864, 1836, 168, 12, 84, 0, 0)
(40411, 1459, 1935, 8, 141, 0, 0)
(69124, 1804, 321, 8, 91, 0, 0)
(43709, 898, 1805, 8, 29, 0, 0)
(96450, 218, 1755, 8, 110, 0, 0)
(46234, 1490, 1875, 12, 145, 0, 0)
(31038, 1108, 1815, 16, 199, 0, 0)
(38477, 979, 651, 6, 100, 0, 0)
(88750, 520, 109, 12, 187, 1, 0)
(95366, 1969, 851, 10, 137, 1, 1)
(56112, 345, 520, 4, 138, 0, 0)
(12834, 493, 303, 10, 137, 0, 0)
(90783, 964, 386, 4, 20, 0, 0)
(21050, 1673, 505, 10, 164, 0, 1)
(57012, 915, 904, 14, 122, 0, 0)
(79073, 397, 487, 6, 19, 0, 0)
(84480, 1985, 1651, 10, 39, 0, 0)
(40533, 904, 1575, 16, 26, 1, 1)
(31955, 1911, 1765, 10, 52, 0, 0)
(35603, 1846, 1815, 12, 23, 0, 0)
(102871, 690, 259, 4, 70, 0, 0)
(91600, 600, 1844, 12, 148, 0, 0)
(18931, 1804, 470, 16, 44, 0, 0)
(83397, 1393, 807, 10, 163, 0, 0)
(87765, 321, 1084, 8, 41, 0, 0)
(101739, 240, 554, 4, 175, 1, 0)
(56912, 1408, 152, 12, 49, 1, 0)
(93681, 1844, 1969, 12, 37, 0, 0)
(10778, 100, 303, 8, 110, 0, 0)
(29410, 1408, 1760, 6, 68, 0, 0)
(56921, 332, 1765, 14, 126, 0, 0)
(21754, 233, 380, 14, 174, 0, 0)
(19885, 247, 1608, 16, 10, 0, 0)
(74347, 259, 1913, 6, 35, 0, 0)
(36169, 421, 651, 4, 149, 0, 0)
(24441, 168, 520, 8, 143, 1, 0)
(76857, 203, 269, 6, 87, 0, 0)
(92286, 421, 303, 10, 173, 0, 0)
(51827, 1651, 1130, 8, 111, 0, 0)
(84002, 964, 1765, 10, 90, 0, 0)
(43628, 1083, 1011, 14, 37, 0, 0)
(35116, 471, 679, 6, 164, 0, 0)
(86733, 1805, 376, 4, 38, 0, 0)
(93193, 1528, 1760, 8, 120, 0, 0)
(11043, 386, 189, 14, 65, 0, 0)
(106002, 352, 1528, 16, 145, 0, 0)
(41659, 1758, 1675, 12, 14, 0, 0)
(30081, 674, 504, 10, 69, 0, 0)
(78000, 1490, 428, 6, 43, 0, 0)
(81880, 439, 766, 12, 18, 1, 0)
(11454, 259, 203, 6, 46, 0, 0)
(10115, 48, 493, 4, 3, 0, 0)
(61246, 1222, 979, 12, 97, 0, 1)
(50164, 470, 1608, 16, 149, 0, 0)
(41845, 1765, 1108, 14, 156, 0, 0)
(71873, 1133, 1935, 10, 176, 0, 0)
(105586, 1240, 153, 4, 162, 0, 0)
(30709, 989, 428, 14, 27, 1, 0)
(32350, 1393, 1675, 6, 151, 0, 0)
(18804, 1528, 335, 10, 162, 0, 0)
(73392, 1696, 1875, 16, 62, 0, 0)
(98710, 989, 766, 12, 164, 1, 0)
(73532, 321, 1608, 16, 9, 0, 0)
(50634, 240, 1760, 12, 148, 0, 0)
(46876, 800, 473, 8, 98, 0, 0)
(79132, 1320, 651, 16, 87, 0, 0)
(61605, 405, 1222, 4, 41, 0, 0)
(100962, 1985, 1758, 6, 24, 0, 0)
(96884, 679, 1608, 12, 165, 0, 0)
(103182, 1240, 600, 8, 41, 0, 0)
(88124, 851, 800, 14, 67, 0, 0)
(49912, 1906, 269, 6, 197, 1, 0)
(68378, 48, 710, 16, 60, 0, 0)
(82522, 1528, 218, 12, 39, 0, 0)
(71767, 1261, 450, 8, 188, 0, 1)
(32650, 1340, 1992, 10, 170, 1, 0)
(100269, 1755, 504, 16, 72, 0, 0)
(87861, 1600, 731, 12, 121, 1, 0)
(82690, 1992, 397, 6, 171, 0, 0)
(97326, 979, 504, 8, 90, 0, 0)
(63880, 153, 1240, 4, 96, 0, 0)
(84898, 851, 1459, 14, 55, 0, 0)
(29958, 1424, 259, 16, 124, 0, 0)
(31935, 352, 604, 14, 189, 0, 0)
(100729, 352, 297, 8, 111, 0, 0)
(67866, 1992, 674, 8, 168, 0, 0)
(106016, 841, 600, 12, 130, 0, 0)
(78320, 1992, 1130, 14, 117, 1, 0)
(104377, 554, 674, 10, 46, 0, 0)
(109641, 1133, 259, 10, 144, 1, 0)
(56508, 1992, 1815, 4, 167, 0, 0)
(23012, 1108, 1765, 16, 62, 0, 0)
(80257, 766, 247, 8, 173, 0, 0)
(68553, 1844, 766, 16, 114, 0, 0)
(56033, 69, 10, 4, 177, 1, 0)
(68648, 1083, 1905, 10, 102, 0, 0)
(96334, 1673, 504, 4, 72, 0, 0)
(94400, 505, 651, 14, 85, 0, 0)
(72754, 1425, 851, 6, 78, 0, 0)
(87870, 1992, 25, 4, 91, 0, 0)
(28116, 203, 111, 10, 83, 0, 0)
(98614, 111, 1083, 16, 112, 0, 1)
(23574, 690, 710, 8, 20, 0, 0)
(55608, 1261, 321, 14, 151, 0, 0)
(15938, 1240, 153, 8, 133, 0, 0)
(96373, 1960, 504, 10, 61, 1, 1)
(80959, 259, 1575, 8, 29, 1, 0)
(96511, 405, 376, 8, 88, 0, 0)
(55849, 807, 1084, 16, 80, 1, 0)
(41747, 405, 1875, 10, 187, 0, 0)
(20412, 851, 203, 6, 16, 0, 0)
(91894, 1408, 111, 16, 89, 0, 0)
(32656, 504, 1672, 14, 5, 0, 0)
(76548, 731, 203, 12, 20, 0, 1)
(61314, 857, 766, 4, 14, 0, 0)
(10599, 1651, 1985, 14, 127, 1, 0)
(100057, 189, 746, 12, 112, 0, 0)
(70707, 269, 1242, 10, 111, 0, 0)
(96120, 473, 380, 14, 190, 0, 0)
(71467, 109, 153, 6, 193, 1, 0)
(74750, 1760, 766, 12, 77, 1, 0)
(54465, 1913, 898, 12, 173, 0, 0)
(89633, 851, 1242, 12, 19, 1, 0)
(23507, 851, 935, 16, 190, 0, 0)
(89946, 203, 904, 14, 34, 1, 0)
(101374, 1451, 247, 8, 123, 1, 0)
(58515, 1242, 898, 16, 144, 0, 0)
(44189, 189, 1575, 6, 190, 1, 0)
(42762, 428, 731, 14, 199, 0, 0)
(105423, 48, 259, 4, 92, 0, 0)
(51916, 964, 674, 10, 86, 0, 0)
(87152, 1969, 1675, 14, 171, 0, 0)
(32769, 112, 651, 6, 160, 0, 0)
(70686, 746, 766, 14, 81, 1, 0)
(36869, 152, 600, 6, 12, 1, 0)
(65231, 766, 746, 4, 47, 0, 0)
(31927, 1804, 731, 8, 161, 0, 0)
(45998, 269, 380, 12, 27, 0, 0)
(101889, 1836, 1846, 12, 134, 0, 0)
(18851, 1805, 1302, 14, 140, 1, 0)
(22933, 421, 109, 6, 96, 0, 0)
(21475, 10, 1245, 16, 125, 1, 0)
(93929, 766, 371, 12, 92, 1, 0)
(80286, 25, 376, 10, 166, 0, 0)
(68015, 1696, 428, 16, 78, 0, 0)
(54837, 391, 380, 4, 82, 0, 0)
(58507, 898, 203, 8, 167, 1, 0)
(72232, 48, 904, 8, 9, 0, 0)
(95137, 1844, 604, 14, 178, 0, 0)
(60010, 1906, 321, 10, 1, 0, 0)
(47234, 776, 397, 10, 60, 0, 0)
(66507, 1608, 493, 10, 187, 0, 0)
(87553, 989, 203, 8, 195, 0, 0)
(78373, 800, 1011, 8, 72, 0, 0)
(41417, 651, 1935, 4, 159, 0, 0)
(81461, 1490, 766, 16, 196, 0, 0)
(56743, 837, 1836, 6, 63, 0, 1)
(80549, 470, 651, 16, 31, 1, 0)
(79839, 1758, 898, 8, 140, 0, 0)
(41927, 504, 153, 12, 147, 0, 0)
(86472, 1969, 386, 12, 130, 0, 0)
(107876, 1451, 473, 6, 167, 0, 0)
(88725, 1242, 1302, 10, 29, 0, 0)
(95778, 1992, 1815, 4, 146, 0, 0)
(50402, 471, 731, 4, 46, 0, 0)
(93278, 1108, 397, 12, 143, 1, 0)
(21082, 1970, 380, 10, 150, 0, 1)
(31993, 189, 1153, 6, 111, 0, 0)
(67587, 421, 935, 4, 95, 0, 0)
(24756, 1837, 473, 12, 81, 0, 0)
(96015, 1451, 168, 14, 98, 0, 0)
(26770, 604, 1410, 10, 196, 0, 0)
(101148, 898, 1608, 14, 8, 0, 0)
(67016, 1758, 1985, 6, 84, 1, 0)
(92173, 1673, 450, 12, 170, 0, 1)
(12645, 97, 1836, 14, 65, 0, 0)
(10402, 376, 1084, 10, 103, 0, 0)
(55306, 1805, 376, 16, 12, 0, 0)
(79431, 380, 1992, 10, 126, 0, 0)
(50572, 1083, 857, 10, 88, 0, 0)
(95129, 1218, 69, 6, 74, 0, 0)
(102797, 1337, 376, 14, 146, 0, 0)
(49296, 904, 109, 6, 163, 0, 0)
(95013, 1969, 1575, 16, 65, 1, 0)
(67361, 1836, 335, 12, 12, 0, 0)
(68948, 345, 1528, 8, 39, 0, 0)
(57331, 471, 470, 10, 62, 0, 0)
(32649, 600, 935, 8, 17, 0, 0)
(66481, 1815, 1992, 6, 195, 0, 0)
(44620, 1425, 505, 16, 7, 0, 0)
(35826, 674, 1992, 4, 170, 0, 0)
(92045, 376, 25, 14, 157, 0, 0)
(21306, 297, 1410, 10, 107, 0, 0)
(81662, 405, 375, 12, 96, 0, 0)
(56872, 1218, 1992, 8, 10, 0, 0)
(98568, 419, 1133, 6, 137, 0, 0)
(81726, 321, 1804, 4, 97, 0, 0)
(80725, 935, 280, 10, 187, 0, 0)
(29356, 857, 935, 4, 144, 0, 0)
(84538, 1222, 1490, 4, 194, 0, 0)
(84008, 380, 924, 12, 98, 0, 0)
(71750, 1451, 371, 8, 85, 0, 0)
(59337, 218, 776, 8, 189, 1, 0)
(22110, 989, 1673, 6, 70, 0, 0)
(34131, 710, 471, 8, 9, 0, 0)
(45521, 1410, 1408, 12, 71, 1, 0)
(66595, 1935, 303, 6, 87, 0, 0)
(67100, 964, 604, 12, 69, 0, 0)
(72842, 915, 1935, 10, 139, 0, 0)
(78797, 240, 1083, 8, 38, 0, 0)
(29290, 1755, 554, 4, 190, 0, 0)
(102326, 90, 1935, 14, 182, 0, 0)
(22417, 1985, 259, 6, 146, 0, 0)
(82446, 1245, 471, 4, 108, 0, 0)
(12205, 321, 1133, 4, 79, 0, 0)
(42179, 604, 964, 6, 24, 0, 0)
(94777, 1490, 203, 12, 32, 0, 0)
(80339, 259, 1281, 16, 96, 0, 0)
(29839, 1340, 419, 8, 157, 0, 0)
(58473, 690, 371, 12, 29, 0, 0)
(32076, 554, 376, 8, 77, 0, 0)
(24420, 674, 1846, 10, 70, 1, 0)
(106620, 1320, 1218, 16, 125, 0, 0)
(88143, 744, 1651, 14, 152, 0, 0)
(99749, 1033, 109, 16, 23, 0, 0)
(102760, 332, 247, 14, 47, 1, 0)
(60720, 100, 1760, 16, 93, 1, 0)
(67582, 233, 1528, 4, 144, 1, 0)
(80452, 493, 1218, 4, 188, 0, 0)
(59455, 1083, 112, 8, 151, 0, 0)
(47592, 352, 766, 10, 3, 0, 0)
(102782, 109, 386, 14, 98, 0, 0)
(50426, 259, 428, 16, 42, 0, 0)
(70196, 731, 807, 12, 134, 0, 0)
(73036, 111, 1875, 6, 167, 0, 0)
(85559, 924, 1222, 12, 140, 0, 0)
(102594, 505, 303, 10, 127, 0, 0)
(90238, 1911, 386, 6, 67, 1, 0)
(63276, 731, 203, 14, 71, 0, 0)
(30817, 1108, 1815, 14, 35, 0, 0)
(84884, 1675, 97, 16, 78, 1, 0)
(34214, 31, 1815, 16, 139, 0, 0)
(12683, 1600, 371, 16, 78, 0, 0)
