#(id,from,to,speed,planTime, priority, preset)
(63677, 1953, 1353, 8, 23, 0, 1)
(38560, 130, 1046, 8, 28, 0, 0)
(63343, 1748, 176, 16, 46, 0, 0)
(27717, 1195, 120, 16, 48, 0, 1)
(41296, 1279, 107, 12, 6, 0, 0)
(11193, 1852, 1689, 6, 42, 0, 0)
(48467, 895, 1525, 6, 2, 0, 1)
(57496, 1239, 1189, 10, 16, 0, 0)
(41030, 994, 1061, 10, 20, 0, 0)
(80905, 1105, 1824, 14, 38, 0, 0)
(80623, 1515, 1984, 12, 14, 0, 1)
(65291, 1009, 463, 6, 41, 0, 0)
(28687, 176, 1901, 4, 37, 0, 1)
(61108, 479, 1046, 6, 21, 0, 0)
(88958, 1748, 790, 10, 35, 0, 0)
(19941, 1105, 1824, 14, 29, 0, 0)
(42772, 1758, 1968, 4, 21, 0, 0)
(17673, 173, 1207, 14, 13, 0, 0)
(51532, 1058, 664, 12, 1, 0, 0)
(52644, 699, 156, 12, 2, 0, 0)
(82475, 22, 1353, 16, 19, 0, 0)
(34139, 1428, 1269, 16, 29, 0, 0)
(42907, 1325, 224, 14, 20, 0, 0)
(49471, 1279, 413, 12, 2, 0, 0)
(56648, 841, 141, 4, 39, 0, 0)
(45815, 6, 994, 14, 4, 0, 0)
(102548, 264, 1827, 4, 10, 0, 0)
(36805, 740, 1677, 12, 14, 0, 0)
(86512, 1764, 635, 16, 33, 0, 0)
(53644, 719, 463, 12, 25, 0, 0)
(25418, 1968, 1425, 8, 40, 0, 0)
(87592, 693, 674, 8, 2, 0, 0)
(75809, 496, 1208, 16, 34, 0, 0)
(75957, 1471, 1758, 10, 4, 0, 0)
(95411, 1172, 1897, 4, 32, 0, 0)
(78839, 1981, 1325, 16, 32, 0, 0)
(31275, 1069, 1269, 12, 30, 0, 0)
(13410, 268, 1525, 4, 4, 1, 0)
(81247, 27, 970, 14, 27, 0, 1)
(31251, 551, 790, 8, 43, 0, 0)
(28748, 1779, 664, 6, 3, 0, 0)
(25079, 868, 58, 6, 33, 0, 0)
(73032, 105, 107, 16, 41, 0, 0)
(96677, 99, 1984, 4, 19, 0, 0)
(87828, 264, 1827, 6, 48, 0, 0)
(71209, 1218, 171, 12, 17, 0, 0)
(93434, 111, 1269, 8, 27, 1, 0)
(104061, 1692, 970, 10, 25, 0, 0)
(70385, 740, 664, 8, 38, 0, 0)
(84007, 173, 1189, 16, 38, 1, 0)
(98723, 1169, 1279, 14, 23, 1, 0)
(51446, 1471, 1677, 10, 41, 0, 0)
(33214, 1425, 1519, 12, 7, 0, 0)
(18038, 1009, 1061, 6, 18, 1, 1)
(108233, 693, 674, 12, 14, 0, 0)
(74450, 413, 417, 8, 36, 0, 0)
(39761, 1686, 1519, 10, 6, 0, 0)
(24417, 551, 790, 10, 9, 0, 0)
(14751, 932, 664, 14, 17, 1, 1)
(41427, 1009, 1061, 12, 30, 0, 1)
(22189, 277, 156, 4, 38, 0, 0)
(36419, 1795, 1677, 14, 13, 0, 0)
(11687, 1189, 1599, 10, 22, 0, 0)
(109571, 496, 303, 8, 18, 0, 0)
(56865, 1982, 1968, 4, 39, 0, 0)
(107435, 1686, 120, 4, 39, 1, 0)
(73179, 22, 684, 14, 34, 0, 0)
(81400, 551, 1271, 10, 37, 0, 0)
(97594, 130, 456, 16, 5, 0, 0)
(69880, 1803, 105, 10, 38, 0, 1)
(44094, 790, 115, 16, 9, 0, 0)
(14661, 1361, 1803, 14, 40, 0, 0)
(107439, 895, 1525, 8, 40, 1, 0)
(59472, 1471, 1824, 8, 45, 0, 0)
(83778, 1243, 130, 10, 12, 1, 0)
(30269, 1677, 1105, 12, 21, 0, 0)
(81504, 1692, 970, 14, 18, 0, 0)
(46089, 719, 156, 8, 10, 0, 0)
(80999, 58, 1239, 4, 24, 0, 1)
(60225, 841, 1525, 4, 32, 0, 1)
(50960, 706, 1208, 4, 47, 0, 0)
(17910, 1981, 1325, 6, 23, 0, 0)
(109218, 1195, 171, 14, 42, 0, 0)
(57773, 303, 107, 10, 26, 0, 1)
(72161, 1442, 1689, 6, 16, 0, 0)
(29403, 1953, 1525, 4, 18, 1, 0)
(30769, 224, 1525, 8, 47, 0, 0)
(88628, 1269, 179, 4, 2, 0, 0)
(26694, 268, 1525, 16, 5, 0, 1)
(91968, 1161, 1689, 12, 5, 0, 0)
(91286, 1425, 191, 16, 21, 0, 0)
(92474, 1982, 1968, 8, 29, 0, 0)
(70622, 173, 176, 6, 27, 0, 0)
(79035, 105, 1803, 8, 13, 0, 0)
(92251, 1748, 176, 8, 35, 0, 0)
(108689, 635, 790, 12, 7, 0, 0)
(102445, 1610, 1677, 16, 27, 0, 0)
(50892, 171, 1195, 16, 38, 0, 0)
(107036, 1599, 1189, 4, 1, 0, 0)
(58876, 674, 506, 14, 30, 0, 0)
(42596, 156, 1525, 8, 39, 0, 0)
(36401, 1803, 994, 4, 45, 0, 0)
(72559, 104, 27, 6, 44, 0, 0)
(64923, 1982, 1020, 16, 42, 0, 0)
(75498, 743, 176, 12, 48, 0, 0)
(67679, 743, 1442, 12, 5, 0, 0)
(69641, 664, 1764, 14, 49, 0, 0)
(26834, 463, 994, 12, 11, 0, 0)
(17616, 1692, 107, 14, 3, 0, 0)
(81794, 115, 1189, 12, 4, 0, 0)
(69425, 706, 27, 6, 28, 0, 0)
(68830, 199, 238, 10, 33, 0, 1)
(100837, 719, 463, 14, 19, 0, 0)
(28837, 589, 1519, 4, 48, 0, 0)
(38145, 99, 1984, 4, 4, 0, 1)
(59494, 1061, 1353, 16, 13, 0, 0)
(97054, 238, 463, 8, 14, 0, 0)
(64899, 460, 176, 8, 47, 0, 0)
(101530, 1160, 120, 8, 3, 0, 0)
(29829, 1353, 107, 4, 44, 0, 0)
(88042, 105, 1984, 6, 17, 0, 0)
(46043, 1709, 1927, 6, 34, 0, 0)
(78262, 1195, 1897, 12, 12, 0, 1)
(100211, 176, 1758, 4, 38, 0, 0)
(85518, 1170, 1764, 10, 11, 0, 0)
(60434, 1897, 1425, 6, 27, 0, 0)
(71264, 105, 130, 12, 41, 0, 1)
(86548, 1686, 191, 6, 15, 1, 0)
(95264, 635, 1764, 16, 31, 0, 0)
(79472, 1982, 1968, 14, 4, 0, 0)
(48025, 1136, 664, 8, 14, 0, 1)
(39847, 460, 1764, 6, 22, 0, 0)
(62170, 417, 970, 12, 12, 0, 0)
(47656, 551, 1764, 10, 47, 0, 1)
(87772, 634, 176, 10, 13, 1, 0)
(82434, 1378, 105, 8, 20, 0, 0)
(43553, 1933, 1803, 4, 26, 0, 0)
(91309, 1189, 1218, 10, 48, 0, 1)
(74514, 1515, 1984, 12, 19, 0, 0)
(93360, 1218, 171, 4, 33, 0, 0)
(86129, 1957, 664, 14, 27, 0, 1)
(106364, 171, 1239, 12, 35, 0, 0)
(67989, 1159, 173, 14, 13, 0, 0)
(90191, 454, 1827, 10, 41, 0, 1)
(69829, 268, 1525, 10, 24, 0, 0)
(101212, 719, 1984, 14, 43, 0, 1)
(85733, 1020, 173, 12, 25, 0, 1)
(78652, 104, 1208, 4, 20, 0, 0)
(38074, 191, 1901, 4, 37, 0, 0)
(89418, 1218, 1897, 14, 18, 1, 0)
(61073, 22, 1353, 12, 27, 0, 0)
(24133, 199, 1208, 10, 17, 0, 0)
(85176, 1425, 191, 4, 31, 0, 1)
(109328, 1085, 1525, 6, 9, 0, 0)
(27380, 693, 674, 16, 41, 1, 0)
(103081, 413, 684, 8, 7, 0, 0)
(99884, 454, 1827, 12, 3, 0, 0)
(87204, 1020, 1982, 10, 38, 0, 0)
(53747, 560, 1525, 6, 10, 0, 1)
(27064, 199, 1827, 4, 9, 0, 0)
(69233, 1170, 1764, 6, 16, 0, 0)
(19075, 107, 674, 14, 9, 0, 0)
(74703, 413, 1525, 6, 32, 0, 1)
(49037, 562, 1169, 14, 22, 0, 0)
(58392, 1456, 1046, 6, 40, 0, 0)
(75743, 895, 1525, 8, 13, 1, 0)
(13818, 935, 1758, 8, 13, 0, 0)
(38412, 1034, 1677, 4, 29, 0, 1)
(108302, 1279, 413, 16, 44, 0, 0)
(28800, 1957, 1824, 6, 30, 1, 0)
(81914, 1353, 1927, 12, 11, 0, 1)
(82128, 693, 1325, 6, 48, 0, 0)
(73238, 1269, 176, 6, 5, 0, 0)
(20697, 238, 130, 16, 10, 0, 0)
(19050, 268, 1525, 14, 34, 0, 0)
(28559, 562, 1169, 12, 25, 0, 0)
(19833, 111, 664, 10, 3, 0, 0)
(108785, 1981, 684, 6, 43, 0, 0)
(98163, 6, 1009, 8, 10, 0, 1)
(23155, 1957, 1239, 10, 21, 0, 0)
(78491, 1824, 790, 10, 30, 0, 0)
(94642, 635, 120, 4, 37, 0, 1)
(51642, 417, 1169, 6, 13, 0, 1)
(98327, 115, 191, 8, 4, 0, 0)
(77617, 1325, 130, 8, 32, 0, 0)
(54523, 1189, 1218, 14, 37, 0, 0)
(11037, 1803, 456, 14, 13, 0, 1)
(15571, 1692, 1927, 14, 22, 0, 0)
(32686, 224, 1325, 12, 27, 0, 0)
(93719, 1897, 859, 6, 43, 0, 0)
(20856, 479, 105, 10, 19, 0, 0)
(16698, 551, 1271, 12, 34, 1, 0)
(63173, 970, 684, 6, 26, 1, 1)
(48761, 1515, 1984, 4, 26, 0, 0)
(69149, 1748, 790, 14, 49, 0, 0)
(92790, 1456, 684, 14, 21, 0, 0)
(63395, 1361, 1984, 14, 8, 0, 0)
(22028, 223, 1795, 4, 47, 0, 0)
(73650, 173, 1069, 4, 4, 0, 0)
(28275, 176, 743, 16, 40, 0, 0)
(70002, 693, 684, 14, 40, 0, 0)
(80518, 1779, 664, 14, 9, 0, 1)
(82398, 1442, 859, 12, 8, 0, 0)
(21663, 1361, 199, 10, 30, 0, 0)
(95213, 1207, 115, 16, 7, 0, 0)
(26008, 1852, 1677, 6, 7, 0, 0)
(87889, 223, 176, 6, 23, 0, 0)
(43545, 173, 171, 8, 16, 0, 1)
(53459, 1428, 1239, 10, 28, 0, 0)
(17922, 1136, 664, 6, 44, 0, 1)
(102769, 1689, 1852, 6, 30, 0, 0)
(10662, 1169, 105, 12, 17, 0, 0)
(61743, 342, 1428, 4, 11, 0, 0)
(55312, 1519, 1330, 16, 44, 0, 0)
(105161, 635, 120, 6, 22, 1, 0)
(99071, 560, 1107, 8, 27, 0, 1)
(33643, 664, 1968, 6, 29, 0, 0)
(31303, 1770, 463, 16, 30, 0, 1)
(50095, 841, 1827, 14, 24, 0, 0)
(97688, 1107, 1061, 8, 1, 0, 0)
(13628, 104, 1827, 4, 26, 0, 1)
(104747, 1269, 1471, 6, 33, 0, 0)
(84786, 99, 1927, 4, 34, 0, 0)
(81675, 1009, 1984, 12, 18, 0, 0)
(103121, 743, 176, 8, 45, 0, 0)
(17271, 277, 1984, 14, 9, 0, 1)
(37512, 859, 1852, 10, 12, 0, 0)
(77487, 1195, 1897, 6, 18, 0, 0)
(105539, 1353, 1984, 6, 40, 0, 1)
(44560, 684, 1981, 4, 34, 0, 0)
(43605, 268, 1525, 12, 34, 0, 0)
(88214, 1540, 1968, 6, 9, 1, 1)
(98787, 699, 1803, 6, 49, 0, 0)
(47164, 790, 1677, 10, 20, 0, 0)
(64706, 1984, 1827, 4, 16, 0, 0)
(39410, 223, 1764, 10, 22, 0, 0)
(90973, 268, 1525, 16, 24, 0, 0)
(61949, 506, 684, 12, 30, 0, 1)
(95566, 699, 1061, 6, 12, 0, 0)
(34997, 27, 1953, 8, 10, 1, 1)
(84580, 373, 1169, 8, 49, 0, 0)
(49538, 1269, 740, 10, 41, 0, 0)
(14918, 1897, 1689, 4, 2, 0, 0)
(87984, 238, 1085, 10, 25, 0, 0)
(84169, 1170, 1764, 10, 14, 0, 1)
(27137, 1442, 1269, 10, 19, 0, 0)
(32663, 1169, 1046, 14, 26, 0, 0)
(31852, 120, 115, 16, 45, 0, 1)
(96854, 460, 790, 8, 18, 0, 0)
(34784, 120, 1599, 8, 38, 0, 1)
(29563, 1709, 1927, 4, 12, 0, 0)
(68347, 970, 1989, 12, 46, 0, 0)
(32240, 1353, 6, 4, 9, 0, 0)
(75238, 156, 1933, 14, 28, 0, 1)
(106173, 1984, 1353, 12, 27, 0, 0)
(25678, 1009, 6, 16, 7, 0, 0)
(38055, 1764, 1172, 16, 1, 0, 0)
(63937, 303, 1927, 14, 13, 0, 0)
(103027, 141, 479, 12, 42, 0, 0)
(96303, 1218, 1020, 12, 43, 0, 0)
(56538, 1982, 58, 16, 49, 1, 0)
(59339, 1170, 1764, 6, 17, 0, 0)
(65424, 868, 58, 4, 7, 0, 0)
(11110, 303, 1169, 12, 35, 0, 0)
(45891, 1325, 506, 8, 21, 1, 0)
(51143, 1269, 58, 14, 41, 1, 1)
(95963, 1758, 120, 4, 23, 0, 0)
(99093, 1271, 223, 14, 34, 0, 0)
(93338, 463, 994, 10, 26, 0, 0)
(57809, 1325, 1981, 6, 9, 0, 0)
(102865, 398, 1984, 14, 1, 0, 0)
(28218, 743, 1852, 6, 19, 0, 0)
(13561, 1020, 664, 4, 27, 1, 1)
(99929, 693, 1325, 6, 14, 1, 0)
(72947, 1378, 1827, 8, 4, 0, 0)
(84447, 1425, 1897, 12, 11, 0, 0)
(101394, 1180, 1519, 16, 44, 0, 1)
(77301, 1218, 1519, 6, 32, 0, 0)
(109184, 1160, 1764, 6, 25, 1, 0)
(53479, 1292, 1519, 12, 16, 0, 0)
(26791, 1279, 1927, 8, 35, 0, 0)
(57704, 895, 1827, 4, 3, 0, 0)
(14122, 1779, 1824, 12, 39, 0, 0)
(107677, 674, 970, 14, 2, 0, 0)
(80708, 456, 156, 16, 9, 0, 0)
(91786, 1525, 895, 14, 48, 0, 1)
(53302, 1984, 141, 8, 13, 0, 1)
(96475, 1927, 456, 16, 7, 0, 0)
(35080, 706, 1525, 6, 34, 0, 0)
(14148, 1795, 859, 12, 4, 0, 1)
(24337, 1009, 130, 14, 43, 0, 1)
(98197, 1827, 1953, 6, 23, 0, 0)
(29837, 551, 176, 16, 26, 0, 0)
(43831, 693, 1525, 12, 8, 0, 0)
(105142, 1189, 1239, 8, 27, 0, 0)
(54865, 224, 1525, 4, 25, 0, 0)
(67006, 699, 156, 16, 13, 0, 0)
(39386, 303, 1927, 14, 41, 0, 0)
(19911, 1361, 199, 16, 43, 0, 0)
(76302, 719, 1927, 8, 11, 1, 0)
(62364, 1425, 1428, 12, 18, 0, 0)
(95064, 1085, 1243, 6, 27, 0, 0)
(78798, 1599, 58, 14, 43, 0, 0)
(18823, 994, 1984, 16, 4, 0, 0)
(93265, 191, 1686, 10, 40, 0, 0)
(66767, 1136, 664, 12, 12, 0, 0)
(70595, 199, 1525, 16, 28, 0, 1)
(10756, 277, 1984, 10, 47, 0, 1)
(69308, 1770, 1061, 4, 48, 0, 0)
(72932, 506, 994, 14, 41, 0, 0)
(49756, 560, 994, 12, 15, 0, 0)
(64360, 1653, 1009, 16, 46, 0, 0)
(28555, 1195, 58, 6, 7, 0, 1)
(88614, 1239, 1069, 16, 28, 0, 0)
(50461, 1770, 1803, 6, 13, 0, 0)
(101051, 1161, 1689, 16, 13, 0, 1)
(74518, 664, 191, 6, 4, 0, 0)
(88883, 1269, 1034, 12, 41, 0, 1)
(62081, 994, 1653, 10, 12, 0, 0)
(27017, 1519, 460, 14, 19, 0, 0)
(17921, 1160, 1519, 8, 28, 0, 0)
(27512, 398, 1984, 6, 40, 0, 0)
(43910, 1271, 1677, 12, 6, 0, 1)
(12789, 264, 1525, 16, 35, 0, 1)
(86630, 1442, 634, 10, 5, 0, 0)
(109514, 790, 1748, 16, 11, 0, 0)
(64546, 1239, 191, 12, 34, 0, 0)
(23762, 1161, 1824, 16, 23, 0, 0)
(86934, 1689, 1897, 4, 45, 0, 0)
(89489, 1279, 1927, 4, 34, 0, 0)
(106646, 303, 496, 10, 25, 0, 0)
(42201, 342, 1968, 10, 46, 0, 0)
(99007, 413, 141, 16, 38, 0, 0)
(24041, 1515, 1984, 6, 31, 0, 0)
(95465, 1160, 1519, 16, 9, 0, 1)
(92884, 48, 1984, 12, 43, 1, 0)
(100905, 1136, 664, 6, 21, 1, 1)
(85424, 1428, 743, 10, 40, 0, 0)
(91452, 841, 141, 10, 48, 0, 0)
(99706, 589, 790, 6, 37, 0, 1)
(31181, 1207, 1239, 12, 24, 0, 0)
(57984, 223, 1271, 4, 41, 0, 0)
(55141, 1982, 1764, 10, 1, 0, 0)
(34668, 1989, 970, 12, 36, 0, 0)
(34309, 120, 1239, 12, 34, 0, 0)
(94618, 1519, 1195, 16, 5, 0, 1)
(17801, 1378, 1208, 14, 11, 0, 0)
(82533, 895, 1827, 8, 23, 0, 1)
(81796, 22, 674, 10, 35, 1, 0)
(46980, 719, 1061, 16, 23, 0, 0)
(85836, 496, 27, 8, 35, 0, 0)
(57353, 935, 1269, 16, 26, 0, 0)
(20921, 895, 1525, 12, 25, 0, 0)
(106221, 277, 156, 8, 32, 0, 0)
(61448, 562, 1981, 14, 45, 0, 0)
(94640, 1610, 1269, 16, 47, 0, 1)
(83505, 1764, 1540, 12, 19, 0, 0)
(106338, 634, 1442, 4, 40, 0, 0)
(62570, 1325, 569, 4, 40, 0, 0)
(88329, 1968, 1982, 16, 43, 0, 0)
(96748, 1901, 1897, 8, 11, 0, 0)
(54183, 1330, 1897, 10, 21, 0, 1)
(92128, 1195, 790, 10, 42, 0, 1)
(65634, 1161, 1689, 12, 22, 0, 0)
(94158, 1160, 1519, 10, 28, 0, 0)
(82516, 674, 1927, 12, 42, 0, 0)
(92135, 1456, 1827, 14, 44, 0, 0)
(21873, 27, 413, 14, 13, 0, 0)
(45898, 1968, 1901, 6, 4, 0, 0)
(46990, 1428, 460, 6, 32, 0, 0)
(89378, 935, 859, 6, 48, 0, 0)
(99340, 1344, 58, 10, 5, 0, 1)
(103968, 1170, 1764, 10, 10, 0, 0)
(78201, 1442, 342, 4, 36, 0, 0)
(52208, 1110, 107, 12, 30, 0, 0)
(49789, 1136, 664, 4, 44, 1, 1)
(20440, 22, 1046, 4, 11, 0, 0)
(65784, 1325, 1456, 14, 22, 1, 0)
(103105, 1325, 1653, 6, 23, 0, 0)
(92998, 994, 1984, 6, 11, 0, 0)
(30165, 1020, 1982, 16, 20, 0, 0)
(56206, 99, 1927, 16, 11, 0, 1)
(104811, 456, 1953, 4, 9, 0, 0)
(71242, 970, 1827, 12, 25, 0, 0)
(41154, 1653, 1009, 14, 20, 1, 0)
(11159, 48, 156, 10, 26, 0, 0)
(56798, 1427, 1525, 16, 17, 0, 1)
(57243, 1061, 699, 12, 3, 0, 1)
(77054, 373, 107, 8, 41, 0, 0)
(20552, 1279, 1169, 8, 8, 0, 0)
(64699, 1170, 1764, 6, 2, 0, 1)
(57533, 1471, 342, 14, 27, 0, 0)
(83091, 1361, 1927, 4, 25, 0, 1)
(94396, 1034, 1677, 16, 17, 0, 0)
(36307, 1803, 719, 10, 35, 0, 1)
(10950, 191, 1239, 6, 36, 1, 0)
(39611, 1046, 1653, 16, 29, 0, 0)
(100104, 1525, 693, 6, 12, 0, 0)
(79695, 303, 1927, 12, 20, 0, 0)
(14937, 1208, 22, 14, 38, 0, 0)
(63791, 1901, 1271, 16, 9, 0, 0)
(52112, 1160, 790, 14, 4, 0, 0)
(52543, 1161, 1689, 16, 5, 0, 1)
(70937, 238, 199, 8, 44, 0, 0)
(29393, 496, 1827, 14, 4, 0, 0)
(20116, 174, 115, 12, 17, 0, 0)
(44039, 684, 1953, 8, 5, 0, 0)
(82370, 1061, 699, 12, 37, 0, 0)
(54479, 634, 176, 6, 30, 0, 1)
(91704, 176, 859, 12, 18, 0, 0)
(89587, 1208, 22, 14, 16, 0, 1)
(77708, 1218, 191, 4, 46, 0, 0)
(18898, 634, 1764, 14, 20, 0, 0)
(11200, 120, 1330, 10, 43, 0, 0)
(62791, 1824, 1779, 8, 18, 1, 0)
(40106, 895, 1525, 8, 19, 1, 1)
(94986, 1279, 107, 8, 9, 0, 0)
(74022, 1692, 107, 6, 14, 0, 0)
(69491, 1269, 58, 4, 48, 0, 0)
(85988, 1425, 1764, 8, 19, 0, 0)
(83350, 1653, 1353, 6, 34, 0, 0)
(20006, 1161, 1689, 16, 7, 0, 1)
(14458, 264, 1827, 6, 45, 0, 0)
(82251, 1692, 156, 4, 37, 0, 0)
(79509, 104, 1827, 4, 23, 0, 0)
(16124, 105, 1803, 14, 29, 0, 0)
(29307, 1953, 1325, 6, 49, 0, 0)
(74628, 268, 1525, 8, 29, 0, 0)
(26441, 1981, 27, 12, 49, 1, 0)
(12817, 107, 303, 16, 33, 0, 0)
(55466, 48, 1061, 6, 30, 0, 1)
(64206, 6, 994, 4, 24, 0, 1)
(75847, 417, 1378, 10, 29, 0, 0)
(99198, 1279, 1984, 6, 27, 0, 0)
(69836, 130, 1827, 12, 15, 0, 0)
(65526, 1456, 1325, 8, 29, 0, 0)
(16901, 1957, 664, 16, 27, 0, 0)
