#(id,from,to,speed,planTime)
(10072, 8, 27, 6, 1)
(10073, 1, 29, 2, 1)
(10074, 22, 2, 2, 1)
(10075, 23, 3, 2, 1)
(10076, 20, 2, 2, 1)
(10077, 29, 2, 6, 1)
(10078, 4, 30, 2, 1)
(10079, 15, 33, 2, 1)
(10080, 32, 1, 4, 1)
(10081, 35, 13, 4, 1)
(10082, 13, 35, 2, 1)
(10083, 35, 10, 4, 1)
(10084, 3, 36, 6, 1)
(10085, 16, 35, 6, 1)
(10086, 26, 8, 2, 1)
(10087, 10, 36, 4, 1)
(10088, 12, 30, 4, 1)
(10089, 26, 3, 6, 1)
(10090, 16, 36, 2, 1)
(10091, 30, 10, 6, 1)
(10092, 6, 31, 2, 1)
(10093, 12, 32, 4, 1)
(10094, 28, 1, 6, 1)
(10095, 31, 12, 2, 1)
(10096, 27, 6, 4, 1)
(10097, 18, 36, 2, 1)
(10098, 33, 4, 6, 1)
(10099, 8, 26, 2, 1)
(10100, 8, 27, 4, 1)
(10101, 34, 3, 4, 1)
(10102, 15, 35, 6, 1)
(10103, 22, 2, 6, 1)
(10104, 32, 6, 4, 1)
(10105, 36, 10, 4, 1)
(10106, 7, 34, 6, 1)
(10107, 19, 1, 6, 1)
(10108, 32, 14, 2, 1)
(10109, 27, 9, 4, 1)
(10110, 8, 34, 4, 1)
(10111, 33, 14, 6, 1)
(10112, 1, 23, 4, 1)
(10113, 8, 32, 6, 1)
(10114, 31, 9, 4, 1)
(10115, 32, 3, 4, 1)
(10116, 16, 35, 6, 1)
(10117, 12, 35, 4, 1)
(10118, 10, 30, 4, 1)
(10119, 7, 34, 6, 1)
(10120, 36, 8, 4, 1)
(10121, 21, 1, 2, 1)
(10122, 5, 28, 6, 1)
(10123, 33, 1, 6, 1)
(10124, 6, 35, 6, 1)
(10125, 6, 29, 2, 1)
(10126, 5, 36, 4, 1)
(10127, 6, 31, 2, 1)
(10128, 8, 35, 2, 1)
(10129, 19, 1, 2, 1)
(10130, 25, 7, 2, 1)
(10131, 28, 9, 4, 1)
(10132, 16, 34, 2, 1)
(10133, 8, 30, 4, 1)
(10134, 2, 31, 4, 1)
(10135, 18, 36, 4, 1)
(10136, 6, 28, 4, 1)
(10137, 12, 34, 2, 1)
(10138, 23, 1, 6, 1)
(10139, 33, 15, 4, 1)
(10140, 32, 6, 2, 1)
(10141, 30, 5, 4, 1)
(10142, 7, 26, 4, 1)
(10143, 3, 32, 6, 1)
(10144, 22, 4, 4, 1)
(10145, 7, 31, 6, 1)
(10146, 36, 13, 6, 1)
(10147, 13, 31, 2, 1)
(10148, 17, 36, 4, 1)
(10149, 21, 2, 6, 1)
(10150, 28, 6, 4, 1)
(10151, 31, 7, 6, 1)
(10152, 3, 34, 4, 1)
(10153, 29, 8, 4, 1)
(10154, 35, 17, 2, 1)
(10155, 34, 4, 4, 1)
(10156, 18, 36, 6, 1)
(10157, 19, 1, 2, 1)
(10158, 17, 35, 6, 1)
(10159, 11, 33, 2, 1)
(10160, 33, 4, 2, 1)
(10161, 10, 31, 2, 1)
(10162, 5, 28, 4, 1)
(10163, 17, 36, 6, 1)
(10164, 17, 35, 6, 1)
(10165, 6, 30, 4, 1)
(10166, 31, 6, 6, 1)
(10167, 19, 1, 4, 1)
(10168, 19, 1, 2, 1)
(10169, 4, 30, 2, 1)
(10170, 15, 35, 6, 1)
(10171, 14, 36, 2, 1)
(10172, 9, 27, 6, 1)
(10173, 8, 36, 6, 1)
(10174, 6, 31, 2, 1)
(10175, 14, 34, 4, 1)
(10176, 12, 33, 4, 1)
(10177, 34, 3, 6, 1)
(10178, 25, 6, 6, 1)
(10179, 22, 3, 4, 1)
(10180, 15, 36, 4, 1)
(10181, 30, 12, 4, 1)
(10182, 3, 35, 6, 1)
(10183, 6, 31, 6, 1)
(10184, 7, 29, 6, 1)
(10185, 10, 35, 2, 1)
(10186, 35, 12, 2, 1)
(10187, 29, 4, 2, 1)
(10188, 13, 32, 4, 1)
(10189, 20, 2, 4, 1)
(10190, 30, 4, 4, 1)
(10191, 12, 30, 4, 1)
(10192, 11, 30, 2, 1)
(10193, 4, 27, 2, 1)
(10194, 5, 31, 2, 1)
(10195, 29, 7, 6, 1)
(10196, 25, 2, 2, 1)
(10197, 26, 1, 2, 1)
(10198, 10, 36, 6, 1)
(10199, 19, 1, 6, 1)
(10200, 7, 27, 2, 1)
(10201, 34, 11, 6, 1)
(10202, 22, 4, 4, 1)
(10203, 16, 35, 2, 1)
(10204, 28, 4, 6, 1)
(10205, 19, 1, 4, 1)
(10206, 36, 13, 2, 1)
(10207, 6, 29, 6, 1)
(10208, 10, 29, 6, 1)
(10209, 19, 1, 4, 1)
(10210, 19, 1, 6, 1)
(10211, 20, 2, 2, 1)
(10212, 3, 30, 4, 1)
(10213, 32, 9, 4, 1)
(10214, 17, 36, 2, 1)
(10215, 2, 36, 6, 1)
(10216, 17, 35, 6, 1)
(10217, 18, 36, 6, 1)
(10218, 8, 31, 6, 1)
(10219, 22, 2, 2, 1)
(10220, 2, 33, 4, 1)
(10221, 20, 1, 2, 1)
(10222, 30, 2, 6, 1)
(10223, 28, 5, 2, 1)
(10224, 6, 27, 6, 1)
(10225, 25, 2, 4, 1)
(10226, 14, 36, 4, 1)
(10227, 19, 1, 4, 1)
(10228, 4, 23, 4, 1)
(10229, 35, 16, 2, 1)
(10230, 30, 7, 6, 1)
(10231, 29, 6, 6, 1)
(10232, 18, 36, 4, 1)
(10233, 9, 31, 2, 1)
(10234, 8, 33, 6, 1)
(10235, 4, 31, 2, 1)
(10236, 12, 30, 2, 1)
(10237, 20, 1, 2, 1)
(10238, 2, 30, 4, 1)
(10239, 28, 10, 4, 1)
(10240, 8, 32, 2, 1)
(10241, 23, 5, 4, 1)
(10242, 30, 9, 6, 1)
(10243, 22, 4, 2, 1)
(10244, 12, 36, 4, 1)
(10245, 23, 1, 6, 1)
(10246, 15, 35, 6, 1)
(10247, 24, 5, 4, 1)
(10248, 16, 36, 4, 1)
(10249, 12, 32, 6, 1)
(10250, 30, 8, 4, 1)
(10251, 20, 1, 2, 1)
(10252, 36, 16, 6, 1)
(10253, 28, 3, 4, 1)
(10254, 15, 34, 6, 1)
(10255, 28, 2, 2, 1)
(10256, 1, 28, 6, 1)
(10257, 21, 1, 2, 1)
(10258, 24, 5, 4, 1)
(10259, 7, 34, 4, 1)
(10260, 9, 34, 6, 1)
(10261, 4, 31, 2, 1)
(10262, 6, 24, 6, 1)
(10263, 12, 32, 6, 1)
(10264, 33, 1, 4, 1)
(10265, 35, 2, 2, 1)
(10266, 10, 33, 4, 1)
(10267, 28, 7, 2, 1)
(10268, 19, 1, 2, 1)
(10269, 31, 5, 4, 1)
(10270, 34, 16, 4, 1)
(10271, 24, 4, 2, 1)
(10272, 25, 5, 6, 1)
(10273, 9, 34, 4, 1)
(10274, 13, 36, 6, 1)
(10275, 12, 34, 2, 1)
(10276, 3, 24, 6, 1)
(10277, 10, 31, 2, 1)
(10278, 23, 3, 6, 1)
(10279, 22, 2, 2, 1)
(10280, 28, 2, 6, 1)
(10281, 15, 33, 4, 1)
(10282, 31, 3, 2, 1)
(10283, 18, 36, 2, 1)
(10284, 34, 16, 6, 1)
(10285, 1, 33, 4, 1)
(10286, 36, 5, 4, 1)
(10287, 7, 29, 4, 1)
(10288, 18, 36, 2, 1)
(10289, 29, 9, 4, 1)
(10290, 18, 36, 6, 1)
(10291, 35, 15, 4, 1)
(10292, 2, 22, 2, 1)
(10293, 15, 35, 6, 1)
(10294, 9, 34, 2, 1)
(10295, 34, 10, 4, 1)
(10296, 7, 32, 6, 1)
(10297, 15, 34, 2, 1)
(10298, 3, 30, 6, 1)
(10299, 3, 35, 4, 1)
(10300, 17, 36, 4, 1)
(10301, 8, 33, 2, 1)
(10302, 15, 35, 4, 1)
(10303, 22, 1, 6, 1)
(10304, 34, 11, 2, 1)
(10305, 13, 34, 4, 1)
(10306, 21, 1, 4, 1)
(10307, 32, 14, 6, 1)
(10308, 18, 36, 6, 1)
(10309, 21, 2, 6, 1)
(10310, 19, 1, 6, 1)
(10311, 20, 2, 6, 1)
(10312, 6, 34, 4, 1)
(10313, 21, 3, 2, 1)
(10314, 1, 30, 6, 1)
(10315, 30, 5, 2, 1)
(10316, 22, 1, 6, 1)
(10317, 6, 24, 2, 1)
(10318, 12, 31, 2, 1)
(10319, 27, 4, 6, 1)
(10320, 27, 1, 6, 1)
(10321, 11, 29, 4, 1)
(10322, 33, 13, 4, 1)
(10323, 9, 33, 4, 1)
(10324, 31, 10, 2, 1)
(10325, 10, 35, 2, 1)
(10326, 7, 31, 6, 1)
(10327, 11, 35, 2, 1)
(10328, 21, 3, 6, 1)
(10329, 10, 28, 4, 1)
(10330, 7, 29, 2, 1)
(10331, 36, 12, 4, 1)
(10332, 33, 8, 2, 1)
(10333, 11, 30, 2, 1)
(10334, 10, 36, 6, 1)
(10335, 2, 22, 2, 1)
(10336, 19, 1, 6, 1)
(10337, 3, 35, 2, 1)
(10338, 6, 24, 6, 1)
(10339, 25, 2, 4, 1)
(10340, 10, 32, 6, 1)
(10341, 13, 31, 6, 1)
(10342, 22, 2, 4, 1)
(10343, 30, 11, 4, 1)
(10344, 33, 3, 4, 1)
(10345, 30, 11, 6, 1)
(10346, 18, 36, 4, 1)
(10347, 25, 4, 6, 1)
(10348, 35, 9, 6, 1)
(10349, 23, 4, 2, 1)
(10350, 19, 1, 6, 1)
(10351, 29, 7, 4, 1)
(10352, 19, 1, 6, 1)
(10353, 29, 8, 6, 1)
(10354, 13, 33, 2, 1)
(10355, 12, 35, 2, 1)
(10356, 4, 33, 2, 1)
(10357, 18, 36, 4, 1)
(10358, 9, 29, 6, 1)
(10359, 18, 36, 4, 1)
(10360, 32, 8, 6, 1)
(10361, 32, 12, 6, 1)
(10362, 29, 11, 4, 1)
(10363, 33, 3, 6, 1)
(10364, 24, 5, 4, 1)
(10365, 35, 1, 4, 1)
(10366, 2, 32, 2, 1)
(10367, 7, 26, 6, 1)
(10368, 32, 12, 4, 1)
(10369, 20, 1, 4, 1)
(10370, 19, 1, 4, 1)
(10371, 36, 3, 2, 1)
(10372, 19, 1, 6, 1)
(10373, 1, 35, 4, 1)
(10374, 11, 36, 6, 1)
(10375, 32, 3, 4, 1)
(10376, 5, 25, 4, 1)
(10377, 36, 4, 6, 1)
(10378, 12, 33, 6, 1)
(10379, 15, 34, 4, 1)
(10380, 12, 31, 4, 1)
(10381, 8, 31, 6, 1)
(10382, 25, 4, 6, 1)
(10383, 9, 27, 6, 1)
(10384, 27, 3, 6, 1)
(10385, 3, 27, 4, 1)
(10386, 10, 31, 2, 1)
(10387, 7, 26, 2, 1)
(10388, 11, 34, 4, 1)
(10389, 22, 3, 2, 1)
(10390, 23, 2, 6, 1)
(10391, 28, 1, 6, 1)
(10392, 30, 10, 4, 1)
(10393, 3, 21, 6, 1)
(10394, 30, 12, 2, 1)
(10395, 16, 35, 6, 1)
(10396, 18, 36, 6, 1)
(10397, 26, 5, 2, 1)
(10398, 13, 31, 6, 1)
(10399, 19, 1, 6, 1)
(10400, 33, 8, 4, 1)
(10401, 19, 1, 4, 1)
(10402, 32, 7, 2, 1)
(10403, 17, 36, 6, 1)
(10404, 14, 34, 4, 1)
(10405, 2, 34, 6, 1)
(10406, 26, 3, 6, 1)
(10407, 3, 31, 2, 1)
(10408, 21, 1, 6, 1)
(10409, 16, 36, 4, 1)
(10410, 27, 5, 6, 1)
(10411, 30, 4, 2, 1)
(10412, 14, 32, 2, 1)
(10413, 10, 32, 2, 1)
(10414, 33, 13, 6, 1)
(10415, 19, 1, 2, 1)
(10416, 9, 28, 4, 1)
(10417, 18, 36, 2, 1)
(10418, 17, 35, 2, 1)
(10419, 16, 36, 2, 1)
(10420, 18, 36, 6, 1)
(10421, 9, 30, 2, 1)
(10422, 24, 3, 6, 1)
(10423, 17, 35, 2, 1)
(10424, 26, 8, 6, 1)
(10425, 13, 35, 6, 1)
(10426, 32, 5, 2, 1)
(10427, 32, 12, 4, 1)
(10428, 8, 33, 6, 1)
(10429, 14, 34, 6, 1)
(10430, 6, 36, 2, 1)
(10431, 31, 10, 2, 1)
(10432, 26, 8, 6, 1)
(10433, 18, 36, 2, 1)
(10434, 2, 36, 4, 1)
(10435, 21, 3, 2, 1)
(10436, 7, 26, 2, 1)
(10437, 33, 9, 4, 1)
(10438, 4, 35, 2, 1)
(10439, 23, 4, 4, 1)
(10440, 22, 2, 6, 1)
(10441, 5, 25, 2, 1)
(10442, 22, 4, 4, 1)
(10443, 29, 7, 4, 1)
(10444, 33, 5, 6, 1)
(10445, 18, 36, 2, 1)
(10446, 32, 13, 4, 1)
(10447, 26, 2, 4, 1)
(10448, 11, 29, 4, 1)
(10449, 25, 1, 2, 1)
(10450, 26, 4, 2, 1)
(10451, 33, 4, 2, 1)
(10452, 14, 35, 6, 1)
(10453, 33, 2, 2, 1)
(10454, 8, 30, 4, 1)
(10455, 11, 31, 2, 1)
(10456, 11, 30, 4, 1)
(10457, 8, 27, 6, 1)
(10458, 35, 16, 6, 1)
(10459, 13, 34, 6, 1)
(10460, 11, 35, 2, 1)
(10461, 35, 7, 6, 1)
(10462, 3, 21, 4, 1)
(10463, 15, 34, 4, 1)
(10464, 13, 34, 4, 1)
(10465, 23, 3, 6, 1)
(10466, 7, 26, 4, 1)
(10467, 7, 26, 4, 1)
(10468, 35, 8, 4, 1)
(10469, 30, 2, 6, 1)
(10470, 17, 36, 2, 1)
(10471, 25, 1, 4, 1)
(10472, 28, 4, 6, 1)
(10473, 27, 8, 6, 1)
(10474, 16, 34, 2, 1)
(10475, 19, 1, 2, 1)
(10476, 7, 36, 2, 1)
(10477, 13, 33, 2, 1)
(10478, 34, 2, 4, 1)
(10479, 11, 36, 4, 1)
(10480, 24, 6, 4, 1)
(10481, 36, 13, 2, 1)
(10482, 5, 36, 6, 1)
(10483, 3, 22, 6, 1)
(10484, 12, 31, 6, 1)
(10485, 9, 35, 2, 1)
(10486, 33, 12, 2, 1)
(10487, 16, 35, 2, 1)
(10488, 14, 34, 4, 1)
(10489, 4, 24, 6, 1)
(10490, 27, 2, 6, 1)
(10491, 36, 2, 4, 1)
(10492, 3, 32, 4, 1)
(10493, 19, 1, 2, 1)
(10494, 12, 35, 6, 1)
(10495, 35, 15, 4, 1)
(10496, 33, 12, 4, 1)
(10497, 27, 4, 2, 1)
(10498, 23, 1, 6, 1)
(10499, 11, 34, 2, 1)
(10500, 25, 4, 4, 1)
(10501, 17, 36, 2, 1)
(10502, 20, 2, 6, 1)
(10503, 17, 36, 4, 1)
(10504, 1, 28, 2, 1)
(10505, 32, 13, 2, 1)
(10506, 11, 34, 2, 1)
(10507, 27, 6, 4, 1)
(10508, 22, 1, 4, 1)
(10509, 2, 20, 4, 1)
(10510, 28, 7, 6, 1)
(10511, 13, 35, 6, 1)
