#(id,from,to,speed,planTime, priority, preset)
(100988, 1375, 800, 6, 31, 0, 0)
(88590, 1362, 1028, 4, 67, 0, 0)
(66807, 754, 955, 14, 42, 0, 0)
(82481, 1439, 1099, 10, 91, 0, 0)
(86987, 1375, 461, 12, 91, 0, 0)
(64843, 1679, 800, 6, 40, 0, 0)
(89090, 661, 631, 16, 49, 1, 0)
(98487, 731, 1921, 4, 51, 0, 0)
(87021, 1265, 684, 4, 77, 0, 0)
(64341, 111, 1623, 10, 25, 0, 0)
(87512, 1139, 540, 14, 23, 1, 0)
(83611, 1692, 1759, 4, 66, 0, 0)
(59123, 697, 93, 12, 32, 0, 0)
(75229, 620, 205, 16, 51, 0, 0)
(35892, 620, 684, 6, 85, 0, 0)
(39947, 1967, 33, 6, 82, 0, 0)
(22974, 473, 1750, 14, 59, 0, 0)
(80743, 754, 824, 8, 75, 0, 0)
(91276, 1273, 1742, 10, 1, 0, 0)
(35303, 1605, 1750, 4, 69, 1, 0)
(68294, 620, 540, 6, 24, 0, 0)
(51845, 754, 256, 12, 96, 0, 0)
(25282, 1623, 615, 12, 80, 0, 0)
(43609, 1273, 1350, 6, 47, 0, 0)
(90400, 1909, 1190, 6, 59, 1, 0)
(83959, 456, 1335, 16, 46, 0, 0)
(25285, 112, 205, 6, 55, 0, 0)
(46281, 180, 461, 6, 35, 0, 0)
(43205, 1910, 1838, 6, 53, 0, 0)
(83882, 1591, 1028, 16, 95, 0, 0)
(102333, 620, 1407, 12, 19, 0, 0)
(11766, 1750, 52, 14, 30, 0, 0)
(52680, 926, 62, 8, 63, 0, 0)
(85393, 702, 456, 10, 92, 0, 0)
(70233, 933, 736, 12, 74, 1, 0)
(54590, 1476, 1909, 10, 73, 0, 0)
(55438, 1849, 197, 14, 83, 0, 0)
(67498, 1362, 1576, 4, 39, 0, 0)
(102701, 757, 1921, 6, 18, 0, 0)
(26447, 661, 1273, 16, 38, 0, 0)
(34264, 1386, 93, 6, 36, 1, 0)
(100970, 153, 461, 12, 75, 0, 0)
(77953, 493, 1302, 16, 88, 0, 0)
(51174, 1759, 1350, 12, 78, 0, 0)
(10221, 1182, 197, 4, 76, 0, 0)
(14697, 1139, 1028, 8, 43, 0, 1)
(57193, 1890, 148, 4, 62, 0, 0)
(88436, 1716, 1856, 4, 61, 0, 0)
(89705, 1759, 824, 8, 35, 0, 0)
(77302, 1816, 1436, 8, 79, 0, 0)
(58805, 957, 1567, 12, 25, 0, 0)
(84868, 1375, 620, 16, 91, 0, 0)
(107252, 933, 1348, 14, 8, 0, 0)
(73346, 1567, 153, 8, 93, 0, 0)
(89907, 1186, 111, 12, 86, 0, 1)
(66395, 1649, 47, 14, 17, 1, 0)
(28969, 684, 256, 4, 50, 0, 0)
(33734, 933, 736, 12, 61, 0, 0)
(46057, 112, 1019, 6, 4, 0, 0)
(63733, 1335, 1352, 14, 82, 0, 0)
(93131, 1985, 1890, 12, 17, 1, 0)
(33724, 754, 899, 12, 34, 0, 0)
(90599, 754, 824, 10, 68, 0, 0)
(108070, 197, 1605, 16, 17, 0, 0)
(64740, 1849, 84, 14, 98, 1, 0)
(14425, 1366, 800, 6, 91, 0, 0)
(72925, 800, 317, 8, 83, 0, 0)
(103256, 473, 620, 4, 6, 0, 0)
(96208, 1366, 1943, 12, 8, 0, 0)
(106150, 1531, 926, 14, 26, 0, 0)
(88383, 111, 540, 6, 1, 0, 0)
(84810, 645, 131, 6, 82, 0, 0)
(59821, 84, 1476, 10, 8, 0, 1)
(41471, 1680, 1302, 4, 89, 0, 1)
(93573, 697, 1909, 4, 38, 0, 0)
(92154, 1348, 1910, 16, 91, 0, 0)
(17467, 736, 1692, 14, 46, 0, 0)
(12362, 1670, 461, 8, 90, 0, 0)
(86830, 1386, 322, 10, 14, 0, 0)
(16142, 1362, 5, 4, 22, 0, 0)
(83540, 1759, 1265, 8, 45, 1, 0)
(61290, 1476, 800, 10, 53, 1, 0)
(52988, 899, 1943, 4, 42, 0, 0)
(89596, 736, 1692, 16, 51, 0, 0)
(12740, 736, 112, 6, 31, 0, 0)
(22402, 1890, 615, 16, 58, 0, 0)
(38052, 341, 540, 10, 7, 0, 0)
(79454, 1335, 850, 4, 86, 0, 0)
(28027, 493, 620, 14, 5, 0, 0)
(17694, 810, 482, 4, 20, 1, 0)
(11686, 1362, 1028, 16, 82, 1, 0)
(58186, 322, 62, 16, 33, 1, 0)
(106231, 1352, 933, 6, 94, 1, 0)
(38077, 1649, 180, 10, 85, 0, 0)
(77525, 1943, 180, 4, 14, 1, 0)
(59814, 1716, 1750, 8, 69, 0, 0)
(86540, 757, 217, 4, 43, 0, 0)
(63099, 1190, 41, 14, 54, 0, 0)
(16104, 1910, 108, 14, 30, 0, 0)
(75366, 1816, 631, 12, 26, 0, 0)
(83840, 52, 824, 4, 20, 0, 0)
(20446, 620, 1890, 12, 3, 1, 0)
(100914, 1396, 1375, 14, 25, 0, 0)
(60599, 174, 1265, 14, 9, 0, 1)
(35608, 717, 1921, 4, 44, 0, 0)
(56604, 470, 263, 4, 65, 0, 0)
(76874, 174, 1670, 8, 96, 1, 0)
(51586, 130, 1534, 6, 58, 0, 0)
(44010, 1567, 1742, 4, 71, 0, 0)
(60788, 566, 1716, 12, 19, 0, 1)
(47117, 955, 174, 4, 9, 0, 0)
(55858, 615, 850, 12, 64, 0, 0)
(75473, 283, 736, 8, 28, 0, 0)
(95588, 47, 473, 16, 70, 0, 0)
(67035, 1680, 256, 8, 30, 1, 0)
(59796, 62, 1273, 16, 51, 0, 0)
(25882, 754, 1366, 14, 29, 1, 0)
(38593, 1945, 131, 4, 42, 0, 0)
(77234, 461, 1350, 6, 91, 0, 0)
(109717, 1396, 1716, 4, 18, 0, 0)
(78031, 1436, 1591, 6, 26, 1, 0)
(36367, 1985, 1576, 10, 49, 0, 0)
(59903, 1028, 1591, 12, 64, 0, 0)
(18905, 1985, 955, 14, 4, 1, 0)
(28293, 482, 256, 12, 20, 0, 0)
(80933, 1943, 1910, 16, 12, 0, 0)
(46674, 217, 174, 16, 67, 1, 0)
(109573, 859, 1890, 16, 73, 0, 0)
(34410, 702, 1680, 10, 24, 0, 1)
(79570, 1476, 263, 4, 96, 0, 0)
(93321, 1375, 1396, 4, 20, 0, 0)
(75497, 1967, 1890, 8, 10, 0, 0)
(96787, 205, 1534, 4, 74, 1, 0)
(90377, 5, 1099, 6, 65, 0, 0)
(13624, 831, 463, 8, 60, 0, 0)
(53154, 800, 1742, 10, 77, 0, 0)
(43549, 1055, 1716, 10, 85, 0, 0)
(27837, 933, 1439, 4, 97, 0, 0)
(81222, 317, 615, 14, 96, 0, 0)
(55181, 1679, 153, 10, 45, 0, 0)
(46552, 32, 1019, 4, 27, 0, 0)
(14208, 62, 800, 8, 25, 0, 0)
(99125, 1679, 153, 14, 39, 0, 0)
(49375, 1945, 463, 16, 83, 1, 0)
(95775, 824, 1816, 8, 39, 1, 0)
(14951, 47, 1412, 14, 34, 0, 0)
(37919, 1759, 707, 14, 27, 0, 0)
(104426, 174, 1742, 12, 87, 0, 0)
(63214, 1567, 824, 14, 22, 0, 0)
(54319, 1225, 5, 12, 11, 0, 0)
(78101, 1265, 130, 10, 62, 0, 0)
(82833, 263, 850, 4, 72, 0, 0)
(28420, 612, 1352, 14, 94, 0, 0)
(61511, 1396, 1186, 16, 27, 0, 0)
(88768, 702, 1680, 4, 84, 0, 0)
(82993, 153, 1567, 8, 24, 0, 0)
(52937, 1849, 322, 10, 72, 0, 0)
(46899, 615, 1849, 16, 8, 0, 0)
(101154, 926, 180, 12, 26, 0, 0)
(19548, 1028, 758, 14, 27, 0, 0)
(71731, 52, 217, 4, 74, 0, 0)
(44256, 824, 108, 14, 6, 0, 0)
(108757, 47, 1680, 8, 2, 0, 0)
(61136, 1273, 1386, 16, 78, 0, 0)
(42858, 1750, 473, 10, 13, 1, 0)
(50673, 1362, 1028, 16, 57, 1, 0)
(98747, 1921, 1943, 8, 53, 1, 0)
(68827, 1945, 1890, 12, 46, 0, 0)
(21261, 1877, 1534, 12, 45, 0, 0)
(97090, 810, 800, 6, 90, 0, 0)
(67608, 736, 263, 10, 87, 0, 0)
(72265, 800, 317, 16, 50, 0, 0)
(43809, 830, 1945, 4, 80, 0, 0)
(30366, 131, 148, 16, 20, 0, 0)
(24904, 859, 850, 16, 31, 0, 0)
(52770, 645, 1593, 8, 33, 0, 0)
(92748, 824, 683, 14, 4, 0, 0)
(46303, 1692, 131, 10, 26, 0, 0)
(88666, 1139, 1742, 10, 85, 1, 0)
(101297, 800, 957, 4, 68, 0, 0)
(82196, 645, 47, 14, 92, 0, 0)
(50355, 130, 1742, 6, 29, 0, 1)
(11820, 180, 757, 4, 60, 0, 0)
(104476, 1186, 1909, 16, 27, 1, 0)
(81167, 47, 1680, 16, 84, 0, 0)
(61740, 1838, 291, 8, 68, 1, 0)
(26532, 1350, 1412, 10, 72, 0, 0)
(88289, 702, 1273, 8, 81, 0, 0)
(52376, 684, 1910, 10, 7, 0, 0)
(39242, 615, 1352, 12, 69, 0, 0)
(80694, 1412, 955, 4, 36, 0, 0)
(27591, 1190, 1273, 4, 55, 1, 0)
(70612, 758, 112, 16, 32, 0, 0)
(41040, 1534, 93, 10, 90, 0, 0)
(60045, 41, 1531, 16, 74, 0, 0)
(82601, 369, 1943, 6, 21, 0, 0)
(94594, 463, 620, 4, 76, 0, 0)
(95970, 1019, 1967, 16, 35, 0, 0)
(48022, 1366, 1877, 16, 14, 0, 0)
(75303, 62, 322, 16, 29, 0, 0)
(82877, 540, 631, 16, 29, 0, 0)
(56677, 717, 899, 4, 36, 0, 0)
(71689, 631, 1190, 10, 86, 0, 0)
(27638, 899, 174, 4, 95, 0, 0)
(52855, 831, 736, 12, 5, 0, 0)
(84260, 1593, 1909, 14, 72, 0, 0)
(109662, 1225, 1593, 14, 9, 0, 0)
(59751, 463, 1396, 12, 70, 0, 0)
(99545, 108, 1534, 12, 32, 0, 0)
(75430, 1605, 291, 16, 21, 0, 0)
(18505, 1350, 1816, 4, 33, 0, 0)
(31951, 1605, 830, 8, 30, 0, 0)
(92450, 926, 1028, 16, 79, 0, 0)
(109361, 1412, 217, 8, 83, 1, 0)
(94954, 615, 1890, 6, 15, 0, 0)
(26000, 717, 180, 10, 4, 0, 0)
(14126, 1335, 1019, 4, 31, 0, 0)
(71035, 757, 217, 14, 23, 0, 0)
(67244, 1375, 174, 10, 26, 0, 0)
(37155, 1877, 1335, 10, 92, 0, 0)
(72586, 217, 461, 14, 22, 0, 0)
(72500, 631, 645, 6, 61, 0, 0)
(47728, 84, 1890, 4, 46, 1, 0)
(74921, 1182, 1055, 10, 10, 0, 0)
(64407, 661, 800, 10, 1, 1, 0)
(48615, 1909, 1576, 8, 67, 0, 0)
(36047, 148, 1366, 14, 72, 0, 0)
(14924, 364, 800, 10, 28, 1, 0)
(39976, 110, 661, 12, 7, 1, 0)
(32343, 174, 824, 12, 36, 0, 0)
(75808, 217, 1605, 12, 60, 0, 0)
(10664, 461, 364, 4, 58, 0, 0)
(91409, 933, 1019, 12, 62, 0, 0)
(84753, 205, 322, 6, 47, 0, 0)
(49191, 1909, 1576, 12, 94, 0, 0)
(10754, 684, 47, 10, 98, 0, 0)
(13575, 1186, 84, 4, 19, 0, 0)
(14687, 1436, 108, 8, 20, 0, 0)
(59712, 1019, 283, 14, 81, 0, 0)
(60291, 283, 1348, 14, 68, 0, 0)
(96991, 205, 1396, 16, 77, 0, 0)
(19389, 256, 1943, 14, 30, 0, 0)
(15285, 157, 153, 16, 57, 0, 0)
(33619, 631, 1623, 10, 1, 0, 0)
(81661, 707, 1273, 4, 38, 0, 1)
(35180, 1362, 540, 4, 1, 0, 0)
(25233, 1679, 153, 6, 2, 0, 1)
(106305, 1816, 810, 8, 40, 0, 0)
(61370, 461, 697, 14, 93, 0, 0)
(107531, 1567, 1742, 10, 17, 0, 1)
(29267, 1348, 112, 6, 35, 0, 0)
(56826, 470, 256, 4, 57, 0, 0)
(42368, 84, 205, 4, 39, 0, 0)
(77224, 566, 1182, 16, 65, 0, 0)
(76982, 5, 174, 10, 39, 1, 0)
(90928, 1407, 1593, 4, 3, 0, 0)
(101180, 1366, 1943, 16, 75, 1, 0)
(68002, 148, 180, 10, 49, 0, 0)
(46767, 609, 1680, 4, 63, 0, 0)
(87917, 752, 1265, 4, 50, 0, 0)
(81769, 1679, 824, 6, 41, 0, 0)
(90871, 955, 1240, 6, 31, 0, 0)
(43547, 1023, 1534, 10, 43, 0, 0)
(19406, 1838, 1531, 8, 28, 0, 0)
(104511, 1186, 1692, 14, 98, 0, 0)
(30751, 41, 661, 16, 87, 1, 0)
(54298, 661, 1856, 12, 47, 0, 0)
(36267, 482, 283, 6, 62, 0, 0)
(77844, 317, 800, 4, 31, 0, 0)
(32789, 1375, 800, 10, 50, 0, 0)
(109103, 323, 850, 4, 26, 0, 0)
(61522, 1412, 702, 16, 18, 1, 0)
(85977, 1019, 1856, 14, 70, 0, 0)
(85046, 645, 93, 12, 85, 1, 0)
(77187, 736, 612, 10, 9, 1, 0)
(42535, 957, 752, 16, 86, 0, 0)
(36302, 1856, 1576, 10, 83, 0, 0)
(20988, 482, 1350, 12, 14, 0, 0)
(47351, 108, 1921, 12, 31, 0, 0)
(63683, 1716, 620, 6, 55, 0, 0)
(48794, 153, 717, 4, 57, 0, 0)
(96729, 470, 256, 10, 65, 0, 0)
(47665, 566, 1190, 16, 45, 0, 0)
(51755, 566, 1716, 6, 23, 1, 0)
(76427, 1352, 631, 6, 87, 1, 0)
(38220, 697, 461, 6, 64, 0, 0)
(96428, 697, 41, 14, 66, 0, 0)
(33267, 364, 52, 10, 36, 0, 0)
(92955, 830, 1816, 8, 66, 0, 0)
(34027, 1412, 110, 10, 46, 0, 0)
(16517, 41, 1742, 14, 40, 0, 1)
(33374, 1705, 1856, 8, 44, 0, 0)
(95024, 157, 1099, 4, 54, 0, 0)
(54680, 1099, 131, 6, 42, 0, 0)
(53253, 197, 473, 12, 57, 0, 0)
(38004, 1750, 661, 10, 42, 0, 1)
(27366, 1350, 482, 12, 90, 0, 0)
(41392, 1386, 461, 4, 47, 0, 0)
(61858, 283, 620, 4, 45, 0, 1)
(88757, 1705, 263, 12, 98, 0, 0)
(89726, 697, 1591, 16, 23, 0, 0)
(32375, 731, 5, 6, 23, 1, 0)
(36983, 1190, 93, 6, 64, 0, 0)
(11774, 645, 93, 10, 54, 1, 0)
(43081, 41, 62, 4, 44, 1, 0)
(65318, 540, 1692, 16, 93, 0, 0)
(65740, 540, 263, 14, 59, 0, 0)
(77702, 174, 1350, 12, 46, 0, 0)
(61129, 1605, 1055, 14, 6, 0, 0)
(20301, 702, 461, 4, 85, 1, 0)
(61772, 717, 810, 10, 24, 0, 0)
(67783, 110, 697, 6, 67, 0, 0)
(23098, 1407, 322, 16, 29, 0, 0)
(90433, 1985, 1921, 16, 10, 1, 0)
(94704, 493, 926, 10, 28, 0, 0)
(69826, 1591, 1407, 10, 54, 0, 0)
(52586, 462, 850, 10, 66, 0, 0)
(67622, 566, 1890, 16, 99, 1, 0)
(62660, 180, 52, 6, 76, 1, 0)
(16208, 1692, 47, 12, 55, 0, 0)
(85455, 1386, 47, 14, 3, 0, 0)
(26979, 1567, 131, 8, 38, 0, 0)
(31841, 130, 1910, 16, 25, 1, 0)
(32131, 1967, 205, 12, 97, 0, 0)
(35887, 1750, 1649, 6, 21, 0, 0)
(56785, 461, 661, 16, 71, 0, 0)
(98646, 1099, 463, 14, 10, 0, 0)
(63226, 1680, 256, 6, 8, 0, 0)
(97797, 810, 41, 6, 55, 0, 0)
(96498, 1705, 1856, 12, 21, 0, 0)
(47050, 620, 62, 4, 59, 0, 0)
(28412, 1623, 933, 6, 86, 0, 0)
(19613, 1350, 754, 6, 13, 0, 0)
(84309, 731, 1531, 6, 78, 1, 1)
(105052, 1225, 1593, 12, 33, 0, 0)
(102561, 463, 612, 4, 75, 0, 0)
(23089, 957, 482, 10, 19, 0, 0)
(73065, 1576, 112, 16, 50, 0, 0)
(107637, 707, 631, 6, 95, 0, 0)
(28951, 148, 1742, 10, 17, 0, 0)
(93154, 1816, 1335, 10, 35, 0, 0)
(54597, 1190, 323, 4, 7, 0, 0)
(73771, 108, 1910, 10, 22, 0, 0)
(55666, 1335, 800, 14, 36, 0, 0)
(45180, 33, 566, 8, 94, 0, 0)
(69512, 174, 1190, 10, 13, 0, 0)
(93882, 731, 180, 12, 60, 0, 0)
(74040, 566, 1186, 10, 24, 0, 0)
(85471, 566, 1190, 10, 38, 0, 0)
(22621, 955, 1273, 16, 67, 1, 0)
(65310, 5, 473, 14, 60, 0, 0)
(17482, 1967, 463, 8, 31, 0, 1)
(103600, 1909, 540, 4, 74, 0, 0)
(45331, 1019, 110, 14, 95, 0, 0)
(78679, 482, 957, 4, 42, 0, 0)
(81467, 697, 631, 6, 73, 0, 0)
(30890, 810, 1412, 12, 61, 0, 0)
(78387, 754, 153, 4, 48, 0, 0)
(67842, 263, 130, 6, 87, 0, 0)
(83725, 1335, 800, 8, 94, 0, 0)
(88320, 52, 702, 6, 11, 0, 1)
(58008, 1352, 84, 14, 23, 0, 0)
(65504, 1273, 810, 6, 62, 0, 0)
(87305, 131, 1985, 6, 62, 0, 1)
(33165, 33, 615, 10, 25, 1, 0)
(94474, 41, 5, 4, 95, 1, 0)
(93181, 736, 112, 6, 99, 0, 0)
(57440, 1028, 1816, 6, 62, 0, 0)
(40231, 41, 1386, 4, 10, 0, 0)
(90938, 754, 1028, 6, 3, 0, 0)
(45921, 1362, 1890, 4, 67, 0, 0)
(22530, 1985, 1742, 16, 13, 0, 0)
(22641, 1350, 752, 16, 81, 0, 0)
(39569, 1439, 645, 10, 94, 0, 0)
(19929, 1816, 493, 12, 23, 0, 0)
(72644, 824, 1816, 4, 74, 0, 0)
(18230, 131, 943, 16, 86, 0, 0)
(86322, 1943, 217, 8, 95, 0, 1)
(83485, 317, 1856, 6, 55, 1, 0)
(11328, 1605, 957, 4, 42, 1, 0)
(83987, 1407, 631, 10, 98, 0, 0)
(89249, 323, 943, 6, 1, 1, 0)
(55460, 1705, 800, 8, 48, 1, 0)
(32000, 1396, 131, 10, 35, 0, 0)
(47713, 1348, 1099, 8, 47, 0, 0)
(82924, 1856, 697, 16, 62, 0, 0)
(101578, 1436, 108, 12, 47, 0, 0)
(83409, 157, 1407, 10, 28, 0, 0)
(79326, 1750, 174, 16, 97, 1, 0)
(58390, 1225, 1921, 4, 7, 0, 0)
(35854, 1362, 131, 14, 73, 0, 0)
(94963, 283, 1576, 4, 80, 0, 0)
(47106, 1909, 1439, 6, 47, 0, 0)
(91072, 1348, 933, 4, 39, 0, 0)
(39119, 612, 1593, 4, 58, 0, 0)
(88781, 717, 1534, 14, 10, 0, 0)
(47804, 752, 493, 4, 30, 0, 0)
(19592, 1679, 263, 8, 62, 0, 0)
(99168, 1679, 800, 8, 22, 0, 0)
(53718, 540, 612, 4, 81, 0, 0)
(16320, 1436, 731, 4, 83, 1, 0)
(67491, 1910, 1023, 8, 97, 0, 0)
(83260, 1943, 1436, 12, 31, 0, 0)
(97385, 1742, 731, 4, 59, 0, 0)
(67919, 955, 1225, 10, 76, 0, 0)
(26587, 684, 631, 10, 56, 1, 0)
(60465, 1352, 263, 14, 82, 1, 0)
(32990, 707, 1856, 14, 90, 0, 1)
(74107, 148, 824, 4, 63, 0, 0)
