#(id,from,to,speed,planTime, priority, preset)
(72492, 1142, 262, 6, 33, 1, 0)
(12409, 188, 982, 6, 1, 1, 0)
(11213, 534, 1705, 16, 43, 0, 1)
(33199, 117, 1693, 10, 27, 0, 0)
(86026, 1705, 687, 14, 41, 0, 0)
(103472, 1357, 1973, 16, 39, 0, 1)
(42153, 274, 617, 12, 6, 0, 0)
(63451, 212, 404, 6, 9, 0, 0)
(74280, 1561, 798, 12, 15, 0, 0)
(80687, 212, 1168, 16, 33, 1, 0)
(84550, 74, 1628, 16, 30, 0, 0)
(30369, 1392, 599, 4, 47, 0, 0)
(17192, 1636, 1357, 12, 14, 0, 0)
(67501, 1088, 1675, 8, 19, 0, 0)
(47370, 1565, 768, 12, 40, 1, 0)
(19825, 330, 1338, 8, 30, 0, 1)
(41922, 1422, 362, 6, 23, 1, 0)
(64636, 898, 1303, 14, 42, 0, 0)
(47114, 358, 296, 16, 6, 0, 0)
(76293, 1693, 1980, 6, 44, 0, 0)
(45649, 1980, 1344, 8, 41, 1, 1)
(45094, 1252, 573, 8, 2, 0, 0)
(20640, 1812, 1475, 4, 16, 0, 0)
(62551, 1331, 768, 8, 21, 0, 0)
(31458, 1364, 1805, 8, 8, 0, 1)
(36315, 663, 1357, 8, 25, 0, 1)
(94422, 1338, 921, 14, 1, 0, 0)
(26290, 930, 1675, 16, 8, 1, 0)
(53860, 1705, 200, 10, 14, 0, 0)
(77324, 274, 1859, 16, 37, 0, 1)
(12698, 1344, 573, 12, 21, 0, 0)
(65860, 1859, 1565, 10, 48, 0, 0)
(85217, 200, 1422, 14, 14, 0, 0)
(76158, 1364, 1357, 16, 30, 0, 1)
(62221, 102, 1973, 16, 23, 0, 0)
(46726, 1422, 573, 8, 1, 0, 0)
(99805, 1805, 1303, 16, 29, 1, 0)
(29001, 495, 808, 16, 32, 0, 0)
(77938, 1364, 566, 4, 14, 0, 0)
(89370, 930, 15, 16, 5, 0, 0)
(74634, 15, 534, 14, 47, 1, 0)
(84255, 330, 1338, 10, 47, 0, 0)
(78614, 1636, 329, 10, 27, 0, 0)
(85105, 604, 117, 10, 6, 0, 0)
(32694, 1636, 102, 14, 22, 0, 0)
(46682, 330, 404, 6, 12, 0, 0)
(37260, 930, 1859, 14, 24, 0, 0)
(74831, 1612, 1805, 6, 2, 0, 0)
(25572, 296, 540, 8, 31, 0, 0)
(45870, 404, 982, 14, 6, 0, 0)
(33133, 1344, 1812, 4, 46, 0, 0)
(105220, 1252, 768, 14, 39, 0, 1)
(100043, 1973, 1859, 6, 35, 0, 1)
(75181, 330, 768, 16, 21, 0, 0)
(89762, 274, 495, 8, 34, 1, 0)
(27494, 188, 933, 14, 33, 0, 0)
(30535, 331, 1379, 4, 5, 0, 0)
(94731, 1422, 1392, 16, 21, 0, 0)
(48569, 1693, 768, 16, 40, 0, 0)
(57440, 243, 1675, 14, 42, 0, 0)
(29980, 604, 930, 4, 17, 0, 0)
(48011, 809, 212, 8, 11, 0, 0)
(55249, 102, 1084, 4, 41, 0, 0)
(27285, 74, 1980, 12, 2, 0, 0)
(104973, 200, 1422, 12, 14, 0, 0)
(73940, 102, 262, 6, 22, 0, 0)
(105261, 212, 617, 14, 42, 0, 0)
(84521, 999, 1636, 14, 27, 1, 0)
(27502, 930, 15, 12, 7, 0, 0)
(78655, 1344, 557, 10, 8, 0, 0)
(73821, 362, 358, 12, 43, 0, 0)
(30611, 809, 1303, 6, 15, 0, 0)
(17023, 808, 1357, 16, 47, 0, 0)
(96413, 243, 1812, 4, 30, 1, 0)
(23950, 1142, 1379, 14, 5, 0, 0)
(93157, 838, 188, 8, 29, 0, 0)
(105034, 1252, 16, 14, 34, 0, 0)
(30672, 663, 1628, 16, 40, 0, 0)
(13704, 1806, 933, 10, 10, 0, 0)
(64350, 1357, 921, 8, 20, 0, 0)
(69771, 1422, 687, 12, 14, 0, 0)
(68614, 35, 982, 10, 48, 0, 0)
(87783, 1806, 768, 14, 41, 0, 0)
(27429, 427, 329, 6, 40, 0, 0)
(56478, 808, 930, 14, 31, 0, 0)
(63257, 495, 362, 12, 7, 0, 0)
(90276, 663, 15, 4, 12, 0, 0)
(90750, 74, 1561, 4, 47, 0, 0)
(16919, 330, 1338, 6, 8, 0, 0)
(66910, 427, 15, 12, 10, 0, 0)
(66393, 1805, 1636, 4, 30, 0, 0)
(85043, 768, 212, 10, 5, 0, 0)
(80815, 898, 1636, 10, 33, 0, 0)
(63492, 35, 1675, 16, 29, 0, 1)
(58772, 200, 1705, 12, 4, 0, 1)
(100067, 1453, 1212, 6, 34, 0, 0)
(99622, 274, 999, 12, 7, 0, 0)
(52625, 1142, 982, 14, 12, 0, 0)
(71912, 1636, 1805, 16, 24, 0, 0)
(62037, 768, 599, 4, 36, 0, 0)
(80760, 1088, 1812, 12, 9, 0, 0)
(26154, 200, 1422, 16, 29, 0, 0)
(67033, 808, 404, 8, 44, 0, 1)
(82229, 330, 1475, 8, 6, 0, 0)
(80960, 1812, 1344, 12, 30, 0, 0)
(20161, 663, 999, 12, 19, 0, 0)
(92638, 1453, 663, 16, 46, 0, 0)
(10465, 404, 330, 12, 48, 0, 0)
(66323, 1973, 1453, 6, 8, 0, 0)
(10788, 534, 74, 10, 29, 0, 0)
(29140, 1475, 1525, 16, 35, 0, 0)
(83260, 999, 770, 14, 9, 0, 0)
(101262, 1344, 540, 10, 27, 0, 1)
(39785, 1392, 1806, 16, 7, 0, 0)
(10948, 1693, 358, 8, 6, 0, 1)
(78953, 921, 329, 16, 1, 0, 0)
(29363, 200, 604, 4, 20, 0, 0)
(95969, 262, 1357, 4, 33, 0, 0)
(49738, 1806, 1636, 16, 26, 0, 0)
(31345, 1899, 1675, 16, 36, 0, 0)
(10804, 999, 921, 16, 16, 0, 0)
(67971, 362, 296, 10, 16, 0, 0)
(78591, 212, 768, 6, 26, 0, 0)
(12564, 1168, 1705, 12, 40, 0, 1)
(67403, 1899, 798, 10, 23, 0, 0)
(79256, 1980, 604, 6, 10, 0, 0)
(67882, 262, 1338, 14, 16, 0, 0)
(99742, 1338, 1303, 4, 33, 1, 0)
(38248, 1859, 1252, 8, 33, 1, 0)
(105539, 557, 362, 16, 41, 0, 0)
(28332, 566, 933, 14, 32, 0, 0)
(20162, 770, 1357, 10, 25, 0, 0)
(23365, 296, 1453, 12, 27, 0, 1)
(60511, 982, 1338, 6, 45, 1, 0)
(105879, 1338, 1364, 10, 6, 0, 0)
(50120, 534, 1675, 10, 31, 0, 0)
(52016, 1525, 687, 14, 46, 0, 0)
(83931, 212, 358, 4, 6, 0, 0)
(99774, 534, 1693, 8, 31, 0, 0)
(102918, 573, 1363, 4, 28, 0, 0)
(98438, 330, 617, 16, 30, 0, 0)
(15039, 575, 1693, 8, 43, 0, 0)
(21227, 1344, 274, 4, 24, 0, 0)
(10067, 188, 1303, 4, 5, 1, 0)
(88480, 933, 1088, 8, 14, 0, 0)
(19750, 1675, 898, 8, 24, 0, 0)
(66127, 331, 1363, 6, 40, 0, 0)
(88550, 1565, 1859, 8, 46, 0, 0)
(16045, 999, 1675, 12, 4, 0, 0)
(38673, 1973, 404, 4, 9, 0, 0)
(21193, 495, 74, 4, 31, 0, 0)
(55010, 1084, 768, 16, 41, 0, 0)
(47715, 573, 798, 14, 20, 0, 0)
(47668, 1705, 1561, 10, 43, 1, 0)
(92157, 1899, 1573, 16, 5, 0, 1)
(57443, 188, 838, 14, 19, 0, 0)
(50438, 212, 102, 10, 5, 0, 0)
(79316, 1379, 1453, 12, 13, 0, 0)
(25102, 1675, 1142, 8, 38, 0, 0)
(30593, 809, 1565, 14, 7, 0, 0)
(43582, 427, 1805, 16, 3, 0, 0)
(46810, 70, 1168, 16, 15, 0, 0)
(29055, 838, 1142, 12, 16, 0, 0)
(95264, 599, 933, 10, 48, 0, 0)
(70178, 838, 999, 16, 41, 0, 0)
(33709, 1812, 599, 4, 5, 0, 0)
(23681, 1980, 1363, 12, 26, 0, 0)
(42925, 1331, 1812, 12, 42, 0, 0)
(87599, 768, 262, 6, 37, 0, 0)
(16887, 1636, 329, 10, 13, 0, 0)
(101254, 1357, 808, 4, 41, 0, 0)
(32102, 1363, 599, 16, 32, 0, 1)
(95717, 1212, 1859, 4, 24, 0, 0)
(69057, 770, 1357, 10, 26, 0, 0)
(102721, 1973, 1142, 10, 4, 0, 0)
(52717, 1475, 358, 4, 46, 0, 0)
(13652, 1344, 117, 16, 4, 0, 0)
(18140, 1331, 358, 16, 4, 0, 0)
(67214, 1357, 212, 14, 20, 0, 0)
(54327, 575, 1475, 10, 38, 0, 0)
(45467, 427, 15, 6, 24, 0, 1)
(51217, 1859, 1525, 6, 38, 1, 0)
(74674, 188, 921, 10, 39, 0, 0)
(103326, 212, 617, 16, 11, 0, 0)
(37448, 604, 575, 4, 44, 0, 0)
(49390, 1806, 358, 16, 21, 0, 0)
(26715, 362, 358, 16, 42, 0, 0)
(58836, 1693, 117, 14, 39, 0, 0)
(44741, 330, 540, 16, 6, 0, 0)
(67708, 188, 1475, 12, 1, 0, 0)
(15884, 898, 808, 10, 43, 0, 0)
(77333, 1084, 540, 6, 20, 0, 0)
(51430, 1675, 534, 12, 12, 0, 0)
(46633, 999, 1084, 4, 12, 0, 0)
(15484, 1379, 540, 6, 27, 0, 0)
(23869, 296, 768, 12, 4, 0, 1)
(38610, 540, 798, 4, 24, 0, 0)
(77013, 768, 617, 12, 2, 0, 0)
(21103, 573, 1453, 4, 24, 0, 0)
(75064, 1675, 1142, 8, 31, 1, 0)
(99772, 1628, 1675, 14, 3, 0, 0)
(47201, 1561, 1344, 10, 31, 1, 0)
(104314, 1357, 1252, 10, 25, 0, 0)
(39415, 1628, 798, 16, 47, 0, 0)
(21488, 495, 70, 4, 20, 0, 0)
(99958, 1088, 838, 10, 4, 0, 0)
(25415, 117, 617, 16, 41, 0, 0)
(102436, 1565, 1392, 16, 16, 0, 0)
(82589, 921, 1805, 6, 29, 0, 0)
(21179, 1142, 921, 12, 2, 0, 0)
(47748, 1357, 212, 14, 16, 0, 1)
(96672, 16, 15, 6, 47, 0, 0)
(61336, 687, 798, 8, 37, 0, 0)
(83551, 999, 770, 12, 27, 0, 0)
(98464, 1142, 262, 16, 3, 1, 0)
(13512, 1806, 1475, 10, 31, 0, 0)
(72405, 687, 798, 10, 16, 0, 0)
(43413, 982, 188, 4, 4, 0, 0)
(36165, 74, 573, 12, 31, 0, 0)
(67477, 1859, 296, 16, 30, 0, 1)
(92179, 1565, 200, 14, 24, 0, 0)
(66963, 102, 808, 14, 25, 0, 0)
(13603, 1807, 1168, 12, 21, 0, 0)
(63718, 921, 566, 12, 32, 0, 0)
(18527, 1357, 921, 16, 34, 1, 0)
(76076, 1705, 1812, 14, 46, 0, 0)
(47846, 1628, 1364, 4, 20, 0, 0)
(73408, 70, 1636, 8, 13, 0, 0)
(79593, 573, 74, 14, 2, 0, 0)
(76679, 74, 188, 6, 38, 0, 0)
(24048, 1357, 1675, 4, 47, 0, 0)
(94209, 1973, 999, 10, 22, 0, 0)
(101712, 1363, 1357, 14, 9, 1, 0)
(55594, 540, 1252, 12, 40, 0, 0)
(79253, 1084, 1357, 14, 38, 0, 1)
(58880, 1338, 1573, 4, 15, 0, 0)
(83518, 933, 534, 14, 4, 0, 0)
(78532, 495, 604, 10, 24, 0, 0)
(81891, 1252, 1168, 10, 48, 0, 1)
(71894, 1573, 557, 10, 9, 0, 0)
(16661, 243, 540, 6, 11, 0, 0)
(80412, 404, 1084, 16, 7, 0, 0)
(52340, 999, 1675, 8, 11, 0, 0)
(34101, 604, 1628, 14, 40, 0, 0)
(62153, 1807, 1453, 16, 7, 1, 0)
(18220, 1475, 1628, 10, 47, 0, 0)
(66813, 534, 362, 14, 43, 0, 0)
(48318, 262, 566, 14, 32, 0, 0)
(18928, 427, 798, 10, 13, 0, 1)
(24196, 495, 1675, 6, 43, 0, 0)
(30814, 687, 1422, 4, 10, 0, 1)
(102593, 770, 999, 12, 43, 0, 0)
(99529, 358, 1525, 6, 47, 0, 0)
(47438, 573, 1693, 12, 6, 0, 0)
(26444, 1675, 999, 4, 12, 0, 0)
(99842, 557, 1675, 12, 22, 0, 0)
(54986, 687, 798, 12, 38, 0, 0)
(24840, 838, 1338, 16, 1, 0, 0)
(77353, 1142, 982, 8, 9, 1, 0)
(101835, 1303, 930, 10, 25, 0, 0)
(22384, 1628, 1675, 6, 45, 0, 0)
(72814, 1859, 1525, 8, 16, 0, 0)
(59517, 1331, 1973, 8, 42, 0, 0)
(67690, 1807, 1453, 8, 3, 0, 0)
(38924, 1303, 999, 4, 2, 0, 0)
(61023, 15, 663, 16, 26, 0, 0)
(85308, 1363, 1392, 6, 30, 0, 0)
(18396, 117, 798, 14, 27, 0, 0)
(13196, 35, 1675, 16, 41, 0, 0)
(63971, 1899, 808, 16, 9, 0, 0)
(22453, 1303, 1338, 10, 49, 0, 0)
(40765, 35, 982, 4, 33, 0, 0)
(28760, 1636, 809, 4, 43, 0, 0)
(22537, 663, 999, 6, 16, 0, 0)
(60751, 1525, 1475, 8, 21, 0, 0)
(49518, 1561, 1859, 12, 32, 0, 0)
(62344, 1973, 274, 10, 18, 0, 0)
(92435, 921, 566, 16, 42, 0, 0)
(107047, 1812, 1475, 14, 25, 0, 1)
(61053, 243, 1973, 16, 12, 0, 0)
(76604, 117, 362, 12, 16, 0, 0)
(26926, 768, 15, 10, 27, 0, 0)
(17878, 599, 1303, 6, 37, 0, 1)
(52209, 358, 1331, 4, 35, 0, 0)
(64765, 1565, 1357, 10, 21, 0, 0)
(63801, 35, 1636, 10, 7, 0, 0)
(78686, 1252, 117, 4, 6, 0, 1)
(97814, 1805, 362, 16, 8, 0, 0)
(51999, 74, 358, 4, 10, 0, 0)
(56397, 1612, 1338, 8, 27, 1, 0)
(32862, 16, 296, 12, 38, 0, 0)
(70684, 1812, 1422, 12, 20, 0, 0)
(89768, 358, 362, 8, 11, 0, 0)
(101892, 557, 1693, 12, 30, 0, 0)
(100566, 1392, 1705, 6, 43, 0, 0)
(82482, 358, 243, 12, 38, 1, 0)
(97900, 1859, 16, 8, 23, 0, 0)
(28655, 982, 1806, 10, 23, 0, 0)
(52778, 1805, 617, 10, 25, 0, 0)
(94163, 999, 1379, 14, 2, 0, 0)
(87014, 604, 930, 4, 9, 0, 1)
(81481, 495, 1088, 12, 5, 1, 0)
(17629, 687, 70, 6, 14, 0, 0)
(29097, 933, 809, 10, 7, 0, 0)
(30955, 1364, 1805, 4, 12, 0, 0)
(27892, 1303, 35, 10, 8, 0, 0)
(70316, 982, 1805, 14, 45, 1, 0)
(76826, 1675, 1084, 14, 9, 0, 0)
(26992, 1561, 1338, 16, 44, 0, 0)
(47376, 1084, 617, 10, 16, 0, 0)
(46456, 999, 1573, 8, 49, 0, 1)
(98671, 687, 1693, 16, 42, 0, 1)
(33447, 687, 362, 8, 19, 0, 0)
(109586, 1899, 15, 12, 43, 0, 0)
(51819, 1525, 617, 4, 27, 0, 0)
(78543, 1693, 687, 14, 46, 0, 0)
(103278, 117, 74, 4, 38, 0, 0)
(43124, 933, 1561, 14, 17, 0, 0)
(56724, 1088, 1636, 14, 2, 1, 0)
(67636, 687, 1088, 8, 8, 0, 0)
(103319, 1379, 1357, 14, 31, 0, 1)
(42156, 362, 200, 16, 46, 0, 0)
(95876, 687, 1252, 4, 36, 0, 0)
(79270, 274, 617, 16, 24, 0, 0)
(82767, 604, 687, 4, 46, 0, 0)
(64773, 1705, 1392, 10, 17, 0, 1)
(36504, 921, 1357, 8, 38, 0, 0)
(65807, 1088, 1973, 4, 13, 0, 0)
(106548, 74, 16, 10, 23, 0, 0)
(101319, 1812, 604, 14, 8, 0, 0)
(76406, 74, 1980, 16, 19, 0, 0)
(73613, 1303, 1859, 10, 36, 0, 0)
(49571, 599, 1636, 4, 6, 1, 0)
(38718, 930, 798, 14, 7, 0, 0)
(84120, 262, 1338, 12, 48, 0, 1)
(47022, 1973, 1338, 6, 47, 0, 0)
(12229, 573, 1338, 16, 31, 0, 0)
(63302, 330, 1675, 6, 36, 0, 0)
(68851, 1252, 16, 6, 4, 0, 0)
(17311, 1859, 933, 4, 19, 0, 0)
(46862, 1168, 1331, 14, 8, 0, 0)
(81789, 663, 1344, 10, 2, 1, 0)
(13703, 35, 1392, 10, 36, 0, 0)
(30244, 617, 1812, 12, 11, 0, 0)
(102822, 1475, 1168, 8, 22, 0, 0)
(83199, 1212, 768, 16, 4, 0, 0)
(104056, 1338, 262, 10, 46, 1, 0)
(102402, 212, 617, 10, 9, 0, 0)
(58783, 274, 404, 14, 28, 0, 0)
(32334, 1357, 1807, 6, 13, 0, 0)
(45365, 809, 838, 4, 2, 0, 0)
(105704, 1168, 1565, 12, 47, 0, 0)
(44614, 1168, 74, 8, 15, 0, 0)
(17225, 687, 1331, 10, 32, 0, 1)
(100793, 1303, 1142, 4, 21, 0, 0)
(94887, 1806, 1675, 6, 36, 0, 0)
(40858, 687, 212, 14, 24, 0, 0)
(17112, 1084, 15, 12, 34, 0, 0)
(57845, 1675, 331, 4, 26, 0, 0)
(50807, 70, 1392, 4, 32, 0, 0)
(82012, 1561, 604, 10, 49, 0, 0)
(84481, 540, 15, 6, 44, 0, 0)
(94460, 188, 808, 4, 1, 0, 0)
(92731, 982, 809, 6, 15, 0, 0)
(35218, 1705, 16, 6, 3, 0, 0)
(66784, 1525, 1475, 6, 17, 0, 0)
(105342, 331, 262, 14, 33, 0, 0)
(49363, 798, 1168, 10, 48, 0, 0)
(21038, 1805, 74, 14, 12, 0, 0)
(17247, 1168, 1565, 12, 31, 0, 0)
(20137, 1364, 329, 10, 5, 0, 0)
(90646, 212, 1675, 16, 29, 0, 0)
