#(id,from,to,speed,planTime)
(10375, 5, 27, 6, 4)
(10376, 14, 32, 2, 6)
(10377, 19, 1, 6, 4)
(10378, 5, 27, 2, 3)
(10379, 23, 5, 6, 1)
(10380, 11, 35, 2, 5)
(10381, 10, 35, 4, 6)
(10382, 31, 1, 2, 1)
(10383, 2, 31, 6, 2)
(10384, 14, 33, 4, 3)
(10385, 4, 30, 2, 2)
(10386, 9, 29, 4, 6)
(10387, 26, 4, 4, 6)
(10388, 19, 1, 2, 3)
(10389, 33, 15, 4, 6)
(10390, 7, 35, 6, 6)
(10391, 7, 30, 6, 1)
(10392, 15, 33, 6, 2)
(10393, 16, 36, 6, 6)
(10394, 18, 36, 4, 5)
(10395, 11, 36, 6, 5)
(10396, 2, 32, 4, 5)
(10397, 13, 36, 6, 3)
(10398, 23, 4, 4, 3)
(10399, 19, 1, 6, 5)
(10400, 14, 32, 6, 6)
(10401, 35, 15, 4, 2)
(10402, 5, 31, 4, 6)
(10403, 24, 5, 6, 2)
(10404, 23, 3, 2, 1)
(10405, 36, 11, 6, 3)
(10406, 30, 12, 4, 4)
(10407, 33, 10, 2, 6)
(10408, 27, 3, 6, 1)
(10409, 36, 3, 2, 2)
(10410, 26, 5, 4, 3)
(10411, 6, 32, 6, 6)
(10412, 2, 33, 6, 1)
(10413, 17, 36, 6, 3)
(10414, 8, 27, 4, 4)
(10415, 22, 4, 4, 1)
(10416, 35, 14, 6, 5)
(10417, 33, 3, 2, 3)
(10418, 28, 1, 4, 2)
(10419, 26, 4, 2, 1)
(10420, 5, 31, 6, 5)
(10421, 1, 21, 4, 5)
(10422, 9, 32, 4, 5)
(10423, 8, 28, 4, 4)
(10424, 1, 35, 4, 6)
(10425, 3, 36, 2, 5)
(10426, 9, 32, 4, 6)
(10427, 7, 30, 2, 2)
(10428, 30, 11, 2, 3)
(10429, 36, 14, 6, 2)
(10430, 1, 25, 6, 4)
(10431, 16, 35, 6, 2)
(10432, 9, 27, 2, 6)
(10433, 22, 2, 4, 2)
(10434, 36, 9, 4, 3)
(10435, 29, 7, 2, 1)
(10436, 31, 8, 6, 1)
(10437, 13, 33, 2, 1)
(10438, 20, 1, 4, 5)
(10439, 35, 6, 2, 2)
(10440, 13, 36, 2, 2)
(10441, 19, 1, 4, 6)
(10442, 16, 34, 4, 5)
(10443, 26, 7, 2, 6)
(10444, 28, 5, 4, 4)
(10445, 8, 32, 2, 4)
(10446, 29, 8, 2, 6)
(10447, 20, 1, 4, 1)
(10448, 32, 9, 2, 6)
(10449, 5, 35, 4, 5)
(10450, 14, 35, 6, 4)
(10451, 32, 13, 2, 4)
(10452, 9, 31, 2, 1)
(10453, 29, 7, 2, 6)
(10454, 31, 2, 2, 5)
(10455, 8, 29, 2, 3)
(10456, 29, 8, 2, 4)
(10457, 3, 22, 4, 4)
(10458, 24, 3, 6, 3)
(10459, 35, 5, 6, 3)
(10460, 15, 34, 4, 3)
(10461, 36, 6, 6, 2)
(10462, 20, 2, 4, 1)
(10463, 19, 1, 2, 4)
(10464, 27, 9, 2, 4)
(10465, 13, 31, 2, 3)
(10466, 11, 30, 4, 6)
(10467, 21, 2, 2, 2)
(10468, 10, 34, 6, 6)
(10469, 12, 34, 6, 5)
(10470, 22, 3, 2, 6)
(10471, 25, 1, 2, 6)
(10472, 24, 2, 6, 4)
(10473, 20, 2, 2, 6)
(10474, 21, 1, 6, 6)
(10475, 30, 2, 2, 2)
(10476, 13, 36, 2, 3)
(10477, 12, 32, 6, 3)
(10478, 11, 29, 4, 2)
(10479, 28, 1, 6, 3)
(10480, 29, 6, 4, 1)
(10481, 20, 2, 4, 2)
(10482, 22, 2, 6, 4)
(10483, 10, 30, 6, 4)
(10484, 30, 2, 6, 3)
(10485, 5, 27, 4, 6)
(10486, 35, 6, 2, 1)
(10487, 10, 35, 6, 3)
(10488, 31, 1, 4, 4)
(10489, 28, 1, 2, 4)
(10490, 29, 11, 6, 2)
(10491, 2, 31, 2, 3)
(10492, 10, 28, 4, 1)
(10493, 1, 24, 4, 2)
(10494, 5, 33, 4, 2)
(10495, 13, 33, 4, 1)
(10496, 12, 36, 2, 4)
(10497, 26, 7, 6, 3)
(10498, 10, 28, 6, 6)
(10499, 6, 35, 2, 4)
(10500, 6, 31, 2, 2)
(10501, 24, 6, 4, 2)
(10502, 16, 35, 2, 4)
(10503, 2, 32, 6, 1)
(10504, 6, 28, 6, 3)
(10505, 4, 32, 4, 1)
(10506, 31, 5, 6, 2)
(10507, 22, 2, 6, 1)
(10508, 17, 35, 2, 4)
(10509, 13, 35, 2, 5)
(10510, 25, 3, 2, 3)
(10511, 6, 27, 4, 6)
(10512, 9, 36, 2, 6)
(10513, 20, 1, 6, 4)
(10514, 17, 35, 6, 1)
(10515, 20, 1, 2, 1)
(10516, 2, 36, 4, 4)
(10517, 31, 12, 2, 2)
(10518, 15, 34, 2, 2)
(10519, 31, 6, 6, 5)
(10520, 24, 1, 4, 3)
(10521, 23, 5, 4, 1)
(10522, 21, 2, 4, 2)
(10523, 4, 29, 6, 4)
(10524, 28, 2, 4, 4)
(10525, 30, 8, 4, 4)
(10526, 16, 34, 4, 4)
(10527, 33, 6, 6, 6)
(10528, 16, 35, 6, 1)
(10529, 16, 34, 4, 6)
(10530, 25, 6, 4, 5)
(10531, 19, 1, 4, 5)
(10532, 20, 2, 4, 3)
(10533, 2, 25, 4, 1)
(10534, 19, 1, 2, 6)
(10535, 17, 36, 4, 2)
(10536, 13, 33, 6, 5)
(10537, 29, 7, 2, 5)
(10538, 19, 1, 2, 1)
(10539, 2, 23, 6, 5)
(10540, 6, 33, 6, 3)
(10541, 27, 7, 6, 1)
(10542, 35, 11, 4, 5)
(10543, 26, 5, 4, 3)
(10544, 18, 36, 4, 6)
(10545, 29, 3, 6, 2)
(10546, 21, 2, 4, 4)
(10547, 23, 5, 4, 1)
(10548, 1, 35, 6, 6)
(10549, 26, 6, 6, 3)
(10550, 8, 35, 4, 5)
(10551, 22, 4, 6, 2)
(10552, 2, 27, 6, 6)
(10553, 25, 2, 2, 3)
(10554, 25, 2, 4, 1)
(10555, 4, 30, 6, 3)
(10556, 11, 30, 2, 5)
(10557, 7, 36, 6, 3)
(10558, 14, 32, 2, 4)
(10559, 12, 33, 4, 5)
(10560, 4, 34, 4, 1)
(10561, 28, 6, 4, 6)
(10562, 23, 3, 2, 2)
(10563, 13, 34, 6, 5)
(10564, 32, 14, 2, 5)
(10565, 26, 2, 4, 6)
(10566, 15, 36, 6, 6)
(10567, 9, 31, 4, 3)
(10568, 34, 6, 4, 2)
(10569, 4, 32, 6, 6)
(10570, 28, 4, 6, 1)
(10571, 12, 31, 6, 1)
(10572, 13, 32, 4, 2)
(10573, 17, 36, 4, 5)
(10574, 28, 2, 2, 4)
(10575, 31, 10, 2, 6)
(10576, 25, 4, 4, 2)
(10577, 19, 1, 6, 1)
(10578, 36, 8, 6, 5)
(10579, 16, 35, 2, 4)
(10580, 29, 2, 2, 3)
(10581, 17, 36, 4, 5)
(10582, 18, 36, 4, 4)
(10583, 36, 14, 4, 6)
(10584, 20, 2, 2, 6)
(10585, 27, 1, 6, 1)
(10586, 27, 5, 4, 1)
(10587, 31, 1, 4, 1)
(10588, 3, 31, 6, 6)
(10589, 22, 4, 2, 3)
(10590, 2, 28, 4, 3)
(10591, 17, 36, 2, 3)
(10592, 19, 1, 6, 6)
(10593, 2, 21, 2, 4)
(10594, 14, 35, 2, 4)
(10595, 18, 36, 4, 6)
(10596, 11, 34, 6, 5)
(10597, 18, 36, 2, 3)
(10598, 13, 32, 4, 1)
(10599, 3, 24, 6, 5)
(10600, 12, 32, 4, 2)
(10601, 25, 1, 2, 4)
(10602, 1, 31, 6, 1)
(10603, 15, 35, 6, 6)
(10604, 6, 29, 6, 6)
(10605, 32, 6, 6, 1)
(10606, 9, 30, 2, 2)
(10607, 11, 36, 6, 2)
(10608, 10, 35, 2, 5)
(10609, 26, 3, 6, 2)
(10610, 24, 1, 4, 2)
(10611, 19, 1, 6, 2)
(10612, 10, 35, 2, 4)
(10613, 16, 34, 2, 4)
(10614, 29, 5, 4, 2)
(10615, 9, 29, 4, 5)
(10616, 12, 33, 2, 2)
(10617, 20, 1, 6, 6)
(10618, 35, 1, 6, 6)
(10619, 10, 28, 6, 6)
(10620, 8, 33, 4, 6)
(10621, 31, 13, 4, 1)
(10622, 3, 23, 2, 3)
(10623, 12, 31, 4, 4)
(10624, 34, 8, 6, 1)
(10625, 8, 32, 6, 2)
(10626, 11, 29, 4, 3)
(10627, 30, 9, 6, 1)
(10628, 5, 27, 4, 1)
(10629, 9, 36, 6, 5)
(10630, 25, 6, 4, 4)
(10631, 8, 31, 6, 6)
(10632, 7, 26, 6, 6)
(10633, 1, 34, 2, 6)
(10634, 17, 35, 6, 5)
(10635, 17, 36, 2, 1)
(10636, 8, 30, 4, 6)
(10637, 16, 34, 4, 3)
(10638, 27, 2, 2, 6)
(10639, 21, 1, 2, 6)
(10640, 10, 29, 6, 1)
(10641, 28, 7, 2, 3)
(10642, 34, 2, 4, 2)
(10643, 5, 34, 4, 6)
(10644, 23, 4, 4, 4)
(10645, 31, 12, 2, 5)
(10646, 33, 6, 6, 4)
(10647, 5, 30, 4, 6)
(10648, 26, 6, 6, 6)
(10649, 1, 21, 2, 1)
(10650, 10, 35, 2, 1)
(10651, 13, 35, 2, 4)
(10652, 5, 28, 6, 5)
(10653, 5, 31, 2, 2)
(10654, 20, 1, 2, 4)
(10655, 30, 1, 6, 2)
(10656, 26, 8, 4, 1)
(10657, 12, 35, 4, 5)
(10658, 12, 32, 2, 5)
(10659, 5, 34, 6, 1)
(10660, 27, 1, 6, 2)
(10661, 35, 13, 6, 4)
(10662, 24, 1, 4, 6)
(10663, 18, 36, 6, 2)
(10664, 4, 28, 2, 2)
(10665, 9, 30, 2, 6)
(10666, 15, 36, 4, 2)
(10667, 22, 2, 2, 5)
(10668, 11, 31, 4, 3)
(10669, 35, 5, 6, 6)
(10670, 2, 22, 2, 3)
(10671, 2, 36, 6, 4)
(10672, 8, 31, 6, 4)
(10673, 14, 35, 4, 2)
(10674, 31, 9, 6, 1)
(10675, 16, 35, 4, 1)
(10676, 15, 36, 6, 3)
(10677, 17, 36, 4, 6)
(10678, 10, 30, 4, 4)
(10679, 3, 26, 4, 4)
(10680, 4, 28, 6, 5)
(10681, 10, 29, 6, 1)
(10682, 29, 9, 4, 1)
(10683, 3, 30, 2, 6)
(10684, 30, 1, 6, 5)
(10685, 7, 35, 6, 4)
(10686, 23, 4, 2, 6)
(10687, 23, 4, 4, 6)
(10688, 5, 23, 6, 5)
(10689, 1, 19, 2, 4)
(10690, 31, 12, 2, 4)
(10691, 28, 3, 4, 4)
(10692, 22, 3, 6, 6)
(10693, 29, 6, 4, 4)
(10694, 3, 21, 2, 4)
(10695, 36, 8, 2, 4)
(10696, 18, 36, 2, 3)
(10697, 27, 6, 6, 1)
(10698, 30, 11, 4, 6)
(10699, 8, 34, 2, 5)
(10700, 14, 32, 6, 5)
(10701, 8, 34, 4, 4)
(10702, 1, 22, 6, 2)
(10703, 31, 2, 6, 5)
(10704, 20, 2, 6, 1)
(10705, 14, 33, 4, 3)
(10706, 30, 4, 4, 2)
(10707, 24, 2, 2, 3)
(10708, 16, 34, 6, 4)
(10709, 2, 21, 4, 1)
(10710, 29, 2, 2, 4)
(10711, 11, 30, 4, 2)
(10712, 16, 34, 6, 6)
(10713, 19, 1, 6, 6)
(10714, 22, 4, 4, 4)
(10715, 35, 8, 4, 2)
(10716, 30, 7, 6, 1)
(10717, 30, 12, 2, 4)
(10718, 3, 22, 4, 5)
(10719, 10, 29, 6, 6)
(10720, 36, 4, 2, 4)
(10721, 26, 5, 6, 5)
(10722, 36, 6, 2, 1)
(10723, 14, 35, 4, 1)
(10724, 30, 1, 2, 3)
(10725, 15, 33, 4, 6)
(10726, 8, 31, 6, 6)
(10727, 31, 9, 4, 2)
(10728, 2, 36, 6, 3)
(10729, 2, 25, 2, 2)
(10730, 25, 4, 2, 6)
(10731, 18, 36, 4, 2)
(10732, 4, 29, 2, 2)
(10733, 35, 5, 6, 5)
(10734, 7, 36, 6, 1)
(10735, 21, 2, 2, 6)
(10736, 2, 29, 2, 3)
(10737, 2, 20, 4, 2)
(10738, 28, 9, 6, 6)
(10739, 17, 36, 2, 5)
(10740, 26, 1, 6, 3)
(10741, 9, 27, 2, 5)
(10742, 16, 35, 2, 6)
(10743, 18, 36, 4, 4)
(10744, 14, 36, 2, 2)
(10745, 7, 30, 2, 3)
(10746, 29, 8, 2, 3)
(10747, 7, 34, 2, 1)
(10748, 7, 33, 2, 2)
(10749, 8, 32, 4, 4)
(10750, 23, 2, 2, 2)
(10751, 11, 31, 6, 5)
(10752, 1, 34, 4, 1)
(10753, 13, 35, 6, 2)
(10754, 10, 36, 4, 5)
(10755, 22, 2, 6, 4)
(10756, 3, 32, 6, 5)
(10757, 20, 2, 2, 5)
(10758, 36, 7, 2, 4)
(10759, 10, 36, 2, 6)
(10760, 18, 36, 6, 2)
(10761, 8, 27, 4, 1)
(10762, 35, 17, 2, 6)
(10763, 4, 36, 6, 5)
(10764, 4, 36, 6, 6)
(10765, 23, 5, 2, 6)
(10766, 8, 33, 4, 5)
(10767, 19, 1, 6, 4)
(10768, 20, 2, 6, 5)
(10769, 7, 31, 6, 5)
(10770, 10, 32, 2, 6)
(10771, 36, 4, 2, 2)
(10772, 8, 26, 6, 3)
(10773, 14, 33, 6, 5)
(10774, 10, 33, 2, 2)
(10775, 1, 28, 4, 6)
(10776, 9, 30, 6, 2)
(10777, 21, 1, 4, 6)
(10778, 16, 34, 6, 6)
(10779, 27, 6, 6, 5)
(10780, 7, 26, 6, 6)
(10781, 18, 36, 6, 1)
(10782, 32, 10, 2, 3)
(10783, 16, 35, 6, 5)
(10784, 29, 5, 2, 4)
(10785, 17, 35, 6, 1)
(10786, 18, 36, 6, 4)
(10787, 6, 26, 6, 5)
(10788, 27, 9, 4, 4)
(10789, 8, 26, 6, 4)
(10790, 23, 4, 2, 4)
(10791, 26, 5, 4, 1)
(10792, 10, 29, 4, 4)
(10793, 18, 36, 6, 5)
(10794, 36, 9, 2, 3)
(10795, 9, 32, 6, 3)
(10796, 35, 1, 4, 1)
(10797, 15, 35, 2, 3)
(10798, 18, 36, 2, 2)
(10799, 15, 33, 4, 3)
(10800, 25, 6, 4, 3)
(10801, 30, 8, 6, 4)
(10802, 28, 2, 6, 2)
(10803, 23, 3, 4, 5)
(10804, 26, 5, 6, 1)
(10805, 25, 7, 4, 6)
(10806, 27, 3, 6, 6)
(10807, 32, 10, 2, 3)
(10808, 33, 1, 4, 6)
(10809, 23, 2, 6, 3)
(10810, 8, 33, 2, 4)
(10811, 26, 7, 6, 5)
(10812, 32, 9, 6, 3)
(10813, 15, 36, 4, 5)
(10814, 5, 34, 6, 6)
(10815, 2, 31, 2, 5)
(10816, 1, 30, 6, 4)
(10817, 36, 11, 4, 5)
(10818, 7, 31, 6, 5)
(10819, 1, 26, 4, 2)
(10820, 7, 35, 4, 4)
